hierarchy_label,level_id,n_side,h,candidate_label,perturbation_label,amplitude,evaluation_tau,overlap_with_baseline,recovery_style_score,classification,survival_indicator,failure_mechanism,localization_width,width_growth,concentration_ratio,participation_growth,spectral_gap_shift_relative,mode_mixing_indicator,local_connectivity_variance,local_spectral_density_proxy,coefficient_ratio_shift_proxy,norm_retention_relative,leakage_rate
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,phase_randomization_window,0.08,0.8,0.991399786277,0.726320312833,diffusive,0,incoherence_triggered,0.082116773517,0.026459668963,0.946088353808,0.054892219212,0.0,0.791276573141,0.0,1.0,0.000765398956,0.99491130596,0.0
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,phase_randomization_window,0.1,0.8,0.986572165321,0.702440452754,diffusive,0,incoherence_triggered,0.082184379054,0.027304738175,0.94327793825,0.057127354841,0.0,0.797462031801,0.0,1.0,0.000765398956,0.99328474646,0.0
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,phase_randomization_window,0.12,0.8,0.980683748785,0.690134300442,diffusive,0,incoherence_triggered,0.08225585794,0.02819822425,0.940201202497,0.059527492455,0.0,0.803921449315,0.0,1.0,0.000765398956,0.991518760278,0.0
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,phase_randomization_window,0.14,0.8,0.973742824577,0.676907261651,diffusive,0,incoherence_triggered,0.082331191331,0.029139891638,0.936859950777,0.062092334575,0.0,0.810623425969,0.0,1.0,0.000765398956,0.989614691666,0.0
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,phase_randomization_window,0.16,0.8,0.965759490875,0.66276486151,diffusive,0,incoherence_triggered,0.082410358939,0.030129486738,0.933256149714,0.064821496471,0.0,0.817535714242,0.0,1.0,0.000765398956,0.98757398499,0.0
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,boundary_leakage_probe,0.0,0.8,1.0,1.0,persistent,1,survives,0.081885412285,0.023567653563,0.954636383257,0.047604913518,0.0,0.769862043945,0.0,1.0,0.000765398956,1.0,0.0
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,boundary_leakage_probe,0.2,0.8,0.999995335235,0.979011763726,persistent,1,survives,0.081828869829,0.022860872863,0.954826994062,0.047187280925,0.0,0.770305852468,0.0,1.0,0.000765398956,0.999900180727,0.00012478032
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,boundary_leakage_probe,0.4,0.8,0.999983716221,0.969980535427,persistent,1,survives,0.081783893323,0.022298666538,0.954980485258,0.046851170516,0.0,0.770693276421,0.0,1.0,0.000765398956,0.999819821988,0.000225242807
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,boundary_leakage_probe,0.8,0.8,0.999949781942,0.96595413103,persistent,1,survives,0.081718586226,0.021482327825,0.955207622706,0.046354136841,0.0,0.771327988173,0.0,1.0,0.000765398956,0.999700942052,0.000373878343
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,boundary_leakage_probe,1.2,0.8,0.999911495124,0.965395572577,persistent,1,survives,0.081674986883,0.020937336038,0.955363469719,0.04601337577,0.0,0.771815039143,0.0,1.0,0.000765398956,0.999619398854,0.000475841991
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,boundary_leakage_probe,1.6,0.8,0.999874872319,0.963248163862,persistent,1,survives,0.081644721969,0.020559024612,0.955474662092,0.045770412878,0.0,0.772191073259,0.0,1.0,0.000765398956,0.999561232357,0.000548579912
frozen_branch,n72,72,0.013888888889,low_mode_localized_wavepacket,boundary_leakage_probe,2.0,0.8,0.999842265381,0.959569317013,persistent,1,survives,0.081622881638,0.020286020475,0.955557020867,0.045590554449,0.0,0.77248348896,0.0,1.0,0.000765398956,0.999518155707,0.000602450521
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.0,0.8,1.0,1.0,persistent,1,survives,0.081393363663,0.017417045788,0.966142937787,0.035090451756,0.0,0.790599510065,0.0,1.0,0.000549794001,1.0,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.1,0.8,0.999999719869,0.986918937723,persistent,1,survives,0.081390239364,0.01737799205,0.970259560475,0.03492482779,0.000176859942,0.790612201329,0.002159321397,1.0,0.000549794001,1.000036518978,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.2,0.8,0.999998808368,0.972777833331,persistent,1,survives,0.081386907137,0.017336339213,0.974945918204,0.034744618669,0.000369974975,0.790625664392,0.008637285589,1.0,0.000549794001,1.000075102866,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.3,0.8,0.999997135669,0.957477485123,persistent,1,survives,0.081383339364,0.01729174205,0.980308667318,0.034546960461,0.000581770538,0.790639995933,0.019433892576,1.0,0.000549794001,1.000115997482,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.4,0.8,0.999994531086,0.940954417596,persistent,1,survives,0.081379502179,0.017243777238,0.986477278023,0.034328079646,0.000815186497,0.79065531619,0.034549142358,1.0,0.000549794001,1.000159506905,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.5,0.8,0.999990765698,0.923238013984,persistent,1,survives,0.081375353449,0.017191918112,0.993609303266,0.034082927073,0.001073821882,0.790671777582,0.053983034934,1.0,0.000549794001,1.000206014512,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.6,0.8,0.999985526502,0.904561484179,persistent,1,survives,0.08137083995,0.017135499375,1.001896981764,0.033804643995,0.001362131569,0.790689577207,0.077735570305,1.0,0.000549794001,1.000256013385,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.7,0.8,0.999978377587,0.885570745175,persistent,1,survives,0.081365893328,0.0170736666,1.011575592396,0.03348377587,0.001685698068,0.790708975175,0.105806748471,0.909090909091,0.000549794001,1.000310150856,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.8,0.8,0.999968701207,0.867706869806,persistent,1,survives,0.081360424254,0.017005303175,1.022934170449,0.033107103819,0.002051614889,0.790730321879,0.138196569431,0.909090909091,0.000549794001,1.000369294636,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,0.9,0.8,0.999955607365,0.834544997499,persistent,1,survives,0.081354313802,0.016928922525,1.036329519191,0.032655890934,0.002469045331,0.790754099093,0.174905033186,0.909090909091,0.000549794001,1.000434632345,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,local_stiffness_defect,1.0,0.8,0.999947393247,0.804710718017,persistent,1,survives,0.081350969753,0.016887121912,1.043925507828,0.03239433924,0.002700729309,0.790767100452,0.194878756112,0.909090909091,0.000549794001,1.000470118405,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,connectivity_micro_surgery,0.0,0.8,1.0,1.0,persistent,1,survives,0.081393363663,0.017417045788,0.966142937787,0.035090451756,0.0,0.790599510065,0.0,1.0,0.000549794001,1.0,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,connectivity_micro_surgery,0.2,0.8,0.999999988226,0.997356441185,persistent,1,survives,0.081393712699,0.017421408737,0.965160971567,0.035107684941,3.016e-08,0.790597925859,0.003266849679,1.0,0.000549794001,0.999995566638,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,connectivity_micro_surgery,0.4,0.8,0.999999799054,0.988142351903,persistent,1,survives,0.081394723974,0.017434049675,0.961626107343,0.035157128174,9.7135e-08,0.790593309903,0.009591171304,1.0,0.000549794001,0.999982656685,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,connectivity_micro_surgery,0.6,0.8,0.999998904482,0.971704328477,persistent,1,survives,0.081396208401,0.017452605012,0.955169476853,0.035227185784,1.0583e-07,0.790586453423,0.015512237955,1.0,0.000549794001,0.999963376648,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,connectivity_micro_surgery,0.8,0.8,0.999996328176,0.927139437978,persistent,1,survives,0.08226378404,0.0282973005,0.951425291431,0.035296166436,1.85508e-07,0.790578751335,0.019907474975,1.0,0.000549794001,0.99994142883,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,connectivity_micro_surgery,1.0,0.8,0.999990620544,0.936962434209,persistent,1,survives,0.082265074505,0.028313431312,0.958004879474,0.03533277982,1.508736e-06,0.79057213522,0.023992459971,1.0,0.000549794001,0.999921925455,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.0,0.8,1.0,1.0,persistent,1,survives,0.081393363663,0.017417045788,0.966142937787,0.035090451756,0.0,0.790599510065,0.0,1.0,0.000549794001,1.0,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.02,0.8,0.999445465976,0.943353728074,persistent,1,survives,0.081432741302,0.017909266275,0.964794773145,0.036280816014,0.0,0.794931214012,0.0,1.0,0.000549794001,0.999204911117,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.04,0.8,0.997782090407,0.878253141195,persistent,1,survives,0.081475116805,0.018438960062,0.963230412462,0.037597268576,0.0,0.799605074175,0.0,1.0,0.000549794001,0.998300372956,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.06,0.8,0.995011745499,0.805487105568,persistent,1,survives,0.081520481743,0.019006021787,0.961450639423,0.039039770956,0.0,0.804597453287,0.0,1.0,0.000549794001,0.997286927162,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.08,0.8,0.991138347669,0.725806294245,diffusive,0,incoherence_triggered,0.081568826826,0.019610335325,0.959456347522,0.040608242002,0.0,0.809883327918,0.0,1.0,0.000549794001,0.996165179243,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.1,0.8,0.98616785588,0.71340426087,diffusive,0,incoherence_triggered,0.081620141892,0.02025177365,0.95724853949,0.04230255596,0.0,0.815436451943,0.0,1.0,0.000549794001,0.994935797874,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.12,0.8,0.980108266496,0.703903817691,diffusive,0,incoherence_triggered,0.081674415909,0.020930198862,0.954828327725,0.044122540313,0.0,0.821229527396,0.0,1.0,0.000549794001,0.993599514112,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.14,0.8,0.972969604669,0.693683352444,diffusive,0,incoherence_triggered,0.081731636961,0.021645462012,0.952196934431,0.046067973396,0.0,0.827234381534,0.0,1.0,0.000549794001,0.992157120561,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,phase_randomization_window,0.16,0.8,0.964763912205,0.682746558186,diffusive,0,incoherence_triggered,0.081791792246,0.022397403075,0.949355691193,0.048138581791,0.0,0.833422148836,0.0,1.0,0.000549794001,0.990609470449,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,boundary_leakage_probe,0.0,0.8,1.0,1.0,persistent,1,survives,0.081393363663,0.017417045788,0.966142937787,0.035090451756,0.0,0.790599510065,0.0,1.0,0.000549794001,1.0,0.0
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,boundary_leakage_probe,0.2,0.8,0.999995601679,0.97869792435,persistent,1,survives,0.081342545275,0.016781815937,0.966312435137,0.034727735884,0.0,0.790975620368,0.0,1.0,0.000549794001,0.999912293031,0.00010963852
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,boundary_leakage_probe,0.4,0.8,0.999984679297,0.974164243704,persistent,1,survives,0.08130248965,0.016281120625,0.966447521664,0.034438793678,0.0,0.79130370148,0.0,1.0,0.000549794001,0.999842408472,0.000197004933
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,boundary_leakage_probe,0.8,0.8,0.999952949784,0.981047538229,persistent,1,survives,0.081245111825,0.015563897812,0.966644409578,0.034017898124,0.0,0.791840433948,0.0,1.0,0.000549794001,0.999740578449,0.000324319008
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,boundary_leakage_probe,1.2,0.8,0.999917411515,0.987206394536,persistent,1,survives,0.081207522167,0.015094027087,0.966776729369,0.03373520997,0.0,0.792251310809,0.0,1.0,0.000549794001,0.999672160384,0.000409866709
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,boundary_leakage_probe,1.6,0.8,0.999883683827,0.987265366099,persistent,1,survives,0.081181896163,0.014773702038,0.966869317671,0.033537504706,0.0,0.792567611183,0.0,1.0,0.000549794001,0.999624294472,0.000469720154
frozen_branch,n84,84,0.011904761905,low_mode_localized_wavepacket,boundary_leakage_probe,2.0,0.8,0.999853903309,0.983068778664,persistent,1,survives,0.081163703245,0.014546290563,0.966936721618,0.03339363746,0.0,0.792812753182,0.0,1.0,0.000549794001,0.999589452583,0.000513289643
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.0,0.8,1.0,1.0,diffusive,0,spectral_mixing_dominated,0.086865504156,0.08581880195,0.849492031965,0.178085920593,0.0,0.618065873265,0.0,1.0,0.584756260137,1.0,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.1,0.8,0.999998403948,0.975237020886,diffusive,0,spectral_mixing_dominated,0.08684238472,0.085529809,0.856773544059,0.176819979647,0.000311139484,0.618227411869,0.006549832865,1.0,0.584756260137,1.000255010629,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.2,0.8,0.999993161412,0.947754906472,diffusive,0,spectral_mixing_dominated,0.08681750716,0.0852188395,0.864951079753,0.175424129394,0.000639724444,0.618398704617,0.026199331462,1.0,0.584756260137,1.000524710656,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.3,0.8,0.999983436354,0.917088026436,diffusive,0,spectral_mixing_dominated,0.086790622539,0.084882781737,0.874182836447,0.173872979736,0.000987312045,0.618581051146,0.058948495789,1.0,0.584756260137,1.000810987254,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.4,0.8,0.999968125141,0.882673237301,diffusive,0,spectral_mixing_dominated,0.086761429244,0.08451786555,0.884660954737,0.172133927442,0.001355653218,0.618776056859,0.104797325847,1.0,0.584756260137,1.001116159041,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.5,0.8,0.999945752904,0.843830243163,diffusive,0,spectral_mixing_dominated,0.086729558477,0.084119480962,0.896619827672,0.170164620421,0.001746724025,0.618985731131,0.163745821636,1.0,0.584756260137,1.001443112116,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.6,0.8,0.999914325916,0.799741028166,diffusive,0,spectral_mixing_dominated,0.086694554922,0.083681936525,0.910346697012,0.16790940396,0.002162763407,0.619212622867,0.235793983155,1.0,0.584756260137,1.001795487396,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.7,0.8,0.999871120235,0.749431848136,diffusive,0,spectral_mixing_dominated,0.086655850706,0.083198133825,0.926195251508,0.165294304393,0.002606318944,0.619460009159,0.320941810406,1.0,0.584756260137,1.002177940915,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.8,0.8,0.99981237756,0.691765332471,diffusive,0,spectral_mixing_dominated,0.086612730022,0.082659125275,0.9446031979,0.16221990378,0.003080302897,0.619732159923,0.419189303387,1.0,0.584756260137,1.002596508633,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,0.9,0.8,0.999732865486,0.661469674213,diffusive,0,spectral_mixing_dominated,0.086564280585,0.082053507312,0.966115141731,0.158551168341,0.003588061833,0.620034711836,0.530536462099,1.0,0.584756260137,1.003059121935,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,local_stiffness_defect,1.0,0.8,0.999683131021,0.654389857981,diffusive,0,spectral_mixing_dominated,0.086537702735,0.081721284187,0.978241740911,0.156438522535,0.003855792804,0.620199650029,0.591122416104,1.0,0.584756260137,1.003310117217,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,connectivity_micro_surgery,0.0,0.8,1.0,1.0,diffusive,0,topological_defect_triggered,0.086865504156,0.08581880195,0.849492031965,0.178085920593,0.0,0.618065873265,0.0,1.0,0.584756260137,1.0,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,connectivity_micro_surgery,0.2,0.8,0.999986957234,0.931404272099,diffusive,0,topological_defect_triggered,0.086821069829,0.085263372862,0.871122319018,0.175890271473,0.000860177766,0.618458402909,0.046018797047,1.0,0.584756260137,1.00061648729,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,connectivity_micro_surgery,0.4,0.8,0.999945256518,0.843979147991,diffusive,0,topological_defect_triggered,0.08677234003,0.084654250375,0.899869716595,0.173327997242,0.00180831096,0.618876293538,0.159001457634,1.0,0.584756260137,1.001267605021,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,connectivity_micro_surgery,0.6,0.8,0.999908255134,0.795050409601,diffusive,0,topological_defect_triggered,0.086742368268,0.08427960335,0.915619883285,0.171712828827,0.002418070178,0.619133374626,0.27309943855,1.0,0.584756260137,1.001666295528,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,connectivity_micro_surgery,0.8,0.8,0.999920221608,0.846976299214,diffusive,0,topological_defect_triggered,0.086747939281,0.084349241012,0.895169073207,0.172152248079,0.002355019702,0.619098060924,0.330341524851,1.0,0.584756260137,1.00161336779,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,connectivity_micro_surgery,1.0,0.8,0.999927471695,0.930153794903,diffusive,0,topological_defect_triggered,0.086756037075,0.084450463438,0.862348794597,0.172545225434,0.002193778621,0.619031148575,0.366561014827,1.0,0.584756260137,1.001509493834,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.0,0.8,1.0,1.0,diffusive,0,incoherence_triggered,0.086865504156,0.08581880195,0.849492031965,0.178085920593,0.0,0.618065873265,0.0,1.0,0.584756260137,1.0,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.02,0.8,0.99959082992,0.943041076802,diffusive,0,incoherence_triggered,0.087015426116,0.08769282645,0.845584767922,0.1827622165,0.0,0.62393689812,0.0,1.0,0.584756260137,0.99672351185,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.04,0.8,0.99835942733,0.87936388376,diffusive,0,incoherence_triggered,0.087176527001,0.089706587512,0.841146180637,0.187909501597,0.0,0.630266410817,0.0,1.0,0.584756260137,0.993043694905,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.06,0.8,0.996300045015,0.809397897384,diffusive,0,incoherence_triggered,0.08734879776,0.091859972,0.836177186365,0.193531827175,0.0,0.637036198634,0.0,1.0,0.584756260137,0.988967068021,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.08,0.8,0.993407075337,0.733562978603,diffusive,0,incoherence_triggered,0.08753222605,0.094152825625,0.830678894027,0.199633163876,0.0,0.644226742429,0.0,1.0,0.584756260137,0.984500809925,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.1,0.8,0.989675075806,0.65226048652,diffusive,0,incoherence_triggered,0.087726795598,0.096584944975,0.824652636383,0.206217316739,0.0,0.651817226213,0.0,1.0,0.584756260137,0.979652741501,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.12,0.8,0.98509879878,0.597277188545,diffusive,0,incoherence_triggered,0.087932485495,0.099156068687,0.818100004871,0.213287826197,0.0,0.659785548796,0.0,1.0,0.584756260137,0.974431306498,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.14,0.8,0.979673225454,0.564100589594,diffusive,0,incoherence_triggered,0.088149269428,0.10186586785,0.811022887638,0.220847853748,0.0,0.668108338062,0.0,1.0,0.584756260137,0.96884555071,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,phase_randomization_window,0.16,0.8,0.973393604338,0.528723026771,unstable,0,incoherence_triggered,0.088377114851,0.104713935637,0.803423511464,0.228900050917,0.0,0.676760968503,0.0,1.0,0.584756260137,0.962905099665,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,boundary_leakage_probe,0.0,0.8,1.0,1.0,diffusive,0,spectral_mixing_dominated,0.086865504156,0.08581880195,0.849492031965,0.178085920593,0.0,0.618065873265,0.0,1.0,0.584756260137,1.0,0.0
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,boundary_leakage_probe,0.2,0.8,0.999993326102,0.978527161455,diffusive,0,spectral_mixing_dominated,0.086752998814,0.084412485175,0.84988682038,0.177002639123,0.0,0.618998007121,0.0,1.0,0.584756260137,0.999767713494,0.000290391861
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,boundary_leakage_probe,0.4,0.8,0.99997627821,0.962085859179,diffusive,0,spectral_mixing_dominated,0.086658553948,0.08323192435,0.850224359102,0.176078280005,0.0,0.619829051581,0.0,1.0,0.584756260137,0.999569240003,0.000538566001
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,boundary_leakage_probe,0.8,0.8,0.999924243588,0.938962916057,diffusive,0,spectral_mixing_dominated,0.086510484218,0.081381052725,0.850767834602,0.174593864509,0.0,0.621235712757,0.0,1.0,0.584756260137,0.999249923436,0.000937947515
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,boundary_leakage_probe,1.2,0.8,0.999861983715,0.923604640216,diffusive,0,spectral_mixing_dominated,0.086401185203,0.080014815037,0.851183437015,0.173462365431,0.0,0.622367059514,0.0,1.0,0.584756260137,0.999005944476,0.001243187406
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,boundary_leakage_probe,1.6,0.8,0.999798677773,0.912602006837,diffusive,0,spectral_mixing_dominated,0.086318085497,0.078976068713,0.851510012541,0.172575776177,0.0,0.623284975564,0.0,1.0,0.584756260137,0.998814353956,0.001482936848
periodic_diagonal_augmented_control,n48,48,0.020833333333,low_mode_localized_wavepacket,boundary_leakage_probe,2.0,0.8,0.999738679541,0.904250335778,diffusive,0,spectral_mixing_dominated,0.086253171234,0.078164640425,0.851772875064,0.171863963512,0.0,0.624036626428,0.0,1.0,0.584756260137,0.998660221662,0.001675845804
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.0,0.8,1.0,1.0,diffusive,0,spectral_mixing_dominated,0.08449929904,0.056241238,0.896980800471,0.115247512874,0.0,0.639219249052,0.0,1.0,0.585766380111,1.0,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.1,0.8,0.999999357125,0.983337263026,diffusive,0,spectral_mixing_dominated,0.084489153319,0.056114416488,0.902190652068,0.114704603247,0.000199908739,0.639290667529,0.004243937587,1.0,0.585766380111,1.000116966757,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.2,0.8,0.999997272883,0.964998822308,diffusive,0,spectral_mixing_dominated,0.084478353455,0.055979418187,0.908013504905,0.1141148591,0.00041093726,0.639365815339,0.016975750349,1.0,0.585766380111,1.000239775606,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.3,0.8,0.999993466417,0.944716585105,diffusive,0,spectral_mixing_dominated,0.084466817002,0.055835212525,0.914553378924,0.113470062764,0.000634070742,0.639445117264,0.038195438286,1.0,0.585766380111,1.000369069817,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.4,0.8,0.999987575531,0.922170607053,diffusive,0,spectral_mixing_dominated,0.084454445151,0.055680564387,0.921935684559,0.112759792816,0.000870416142,0.639529088771,0.067903001397,1.0,0.585766380111,1.000505626372,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.5,0.8,0.999979126372,0.896980229025,diffusive,0,spectral_mixing_dominated,0.084441118375,0.055513979687,0.93031220741,0.111970673635,0.001121221815,0.639618363895,0.106098439683,1.0,0.585766380111,1.0006503963,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.6,0.8,0.999967490443,0.868695790258,diffusive,0,spectral_mixing_dominated,0.084426690651,0.055333633138,0.939867398119,0.111085328153,0.001387901138,0.63971373353,0.152781753143,1.0,0.585766380111,1.000804559908,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.7,0.8,0.999951823221,0.836793346477,diffusive,0,spectral_mixing_dominated,0.084410981714,0.055137271425,0.950826361498,0.110080903607,0.001672061183,0.639816198523,0.207952941779,1.0,0.585766380111,1.000969603149,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.8,0.8,0.999930976014,0.800677227313,diffusive,0,spectral_mixing_dominated,0.084393766553,0.054922081913,0.963465090946,0.108926978505,0.001975537957,0.639927043943,0.271612005588,1.0,0.585766380111,1.001147424204,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,0.9,0.8,0.999903368577,0.759699657311,diffusive,0,spectral_mixing_dominated,0.084374761039,0.054684512987,0.978123708479,0.107582566803,0.002300440526,0.640047943887,0.343758944573,1.0,0.585766380111,1.001340483624,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,local_stiffness_defect,1.0,0.8,0.999886373972,0.737183223237,diffusive,0,spectral_mixing_dominated,0.084364477195,0.054555964937,0.98633845748,0.106822204682,0.00247167395,0.640112829341,0.383015367255,1.0,0.585766380111,1.001443701208,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,connectivity_micro_surgery,0.0,0.8,1.0,1.0,diffusive,0,topological_defect_triggered,0.08449929904,0.056241238,0.896980800471,0.115247512874,0.0,0.639219249052,0.0,1.0,0.585766380111,1.0,0.0
periodic_diagonal_augmented_control,n60,60,0.016666666667,low_mode_localized_wavepacket,connectivity_micro_surgery,0.2,0.8,0.999994326814,0.953533456088,diffusive,0,topological_defect_triggered,0.084477832602,0.055972907525,0.912286552634,0.114206644862,0.000550950995,0.639397899951,0.029737520318,1.0,0.585766380111,1.000291470266,0.0
