hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,tau,left_identity,right_identity,min_identity,center_identity,left_local_mass,right_local_mass,min_local_mass_ratio,pair_width,pair_overlap_with_initial,norm_retention,low_mode_occupancy,low_mode_occupancy_ratio
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,12,0.25,4.2,0.953563501376,0.953563501376,0.953563501376,0.843049212267,0.414628373442,0.414628373442,0.928174377665,0.098375489645,0.952696992771,0.769819030583,0.563110929627,1.389561159797
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,0.0,0.99943104827,0.99943104827,0.99943104827,0.371519110696,0.406468379909,0.406468379909,1.0,0.079372290631,1.0,1.0,0.289715591274,1.0
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,0.4,0.998993365954,0.998993365954,0.998993365954,0.410044066856,0.402431426927,0.402431426927,0.990068223799,0.08145838265,0.999289373112,0.961778158712,0.307856318406,1.062615639884
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,0.8,0.997967862895,0.997967862895,0.997967862895,0.446462514448,0.398445470654,0.398445470654,0.980261910516,0.083520419025,0.997305499233,0.927516420281,0.325384018996,1.123115319975
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,1.2,0.996467789272,0.996467789272,0.996467789272,0.480647089265,0.394511935597,0.394511935597,0.970584564747,0.085558096552,0.994245586108,0.896654392856,0.342252182087,1.181338500224
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,1.6,0.994584421604,0.994584421604,0.994584421604,0.51253585378,0.39063299233,0.39063299233,0.961041526569,0.087570295354,0.990278815253,0.868731812335,0.358424096804,1.237158467128
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,2.0,0.992391975824,0.992391975824,0.992391975824,0.542122717755,0.38681129705,0.38681129705,0.951639330807,0.089555394201,0.985551339139,0.843366477145,0.373872438642,1.290480905765
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,2.4,0.989951316647,0.989951316647,0.989951316647,0.569447142539,0.383049745804,0.383049745804,0.942385102354,0.091511530173,0.980190072322,0.820237954791,0.388578678384,1.341241859558
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,3.0,0.98593266547,0.98593266547,0.98593266547,0.606362582301,0.377526549288,0.377526549288,0.928796846074,0.09438729163,0.971197845778,0.789157818839,0.409225703379,1.412508389967
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,3.6,0.981602919212,0.981602919212,0.981602919212,0.638714100781,0.372154349622,0.372154349622,0.915580074655,0.097187763581,0.961341103989,0.761758168264,0.428175409138,1.477916349808
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,4.2,0.97706700254,0.97706700254,0.97706700254,0.666924463137,0.366940690915,0.366940690915,0.902753348237,0.099908271925,0.950877692976,0.737440058801,0.445451957783,1.537549138532
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,0.0,0.999987368132,0.999987368132,0.999987368132,0.13109025403,0.396989750343,0.396989750343,1.0,0.079839985817,1.0,1.0,0.202071964022,1.0
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,0.4,0.999670597355,0.999670597355,0.999670597355,0.163756393242,0.392793837444,0.392793837444,0.989430676999,0.081889727501,0.999339152147,0.961650838759,0.215251856001,1.065223753539
