hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,left_center_x,left_center_y,right_center_x,right_center_y,evaluation_tau,persistence_time_tau,outcome_class,min_identity_at_eval,center_identity_at_eval,min_local_mass_ratio_at_eval,pair_width_at_eval,pair_overlap_at_eval,norm_retention_at_eval,low_mode_occupancy_ratio_at_eval,spectral_gap,identity_loss_relative_to_one
frozen_branch,axis_x_symmetric,n60,60,0.016666666667,8,0.133333333333,0.433333333333,0.5,0.566666666667,0.5,0.8,4.2,merger,0.945113803468,0.969448575987,0.990570808312,0.075264629583,0.999303246615,0.964227002339,1.048748654549,0.010948603426,0.054886196532
frozen_branch,axis_x_symmetric,n60,60,0.016666666667,12,0.2,0.4,0.5,0.6,0.5,0.8,4.2,merger,0.963488730026,0.867549001895,0.99266653435,0.080791537011,0.998939691813,0.962498055347,1.0531492117,0.010948603426,0.036511269974
frozen_branch,axis_x_symmetric,n60,60,0.016666666667,16,0.266666666667,0.366666666667,0.5,0.633333333333,0.5,0.8,4.2,survival,0.991771835732,0.664362594837,0.988977896638,0.082000043918,0.998716127154,0.954869645897,1.071128421481,0.010948603426,0.008228164268
frozen_branch,axis_x_symmetric,n60,60,0.016666666667,20,0.333333333333,0.333333333333,0.5,0.666666666667,0.5,0.8,4.2,survival,0.998749839606,0.420639613957,0.98719326223,0.082056980637,0.998836665711,0.951608680945,1.080216135283,0.010948603426,0.001250160394
frozen_branch,axis_x_symmetric,n60,60,0.016666666667,24,0.4,0.3,0.5,0.7,0.5,0.8,4.2,survival,0.999449586012,0.214428220416,0.986517172411,0.082403704223,0.998913659421,0.951374976084,1.083144425501,0.010948603426,0.000550413988
frozen_branch,diagonal_symmetric,n60,60,0.016666666667,4,0.066666666667,0.47642977396,0.47642977396,0.52357022604,0.52357022604,0.8,4.2,decoherence,0.975304883762,0.994896973562,0.986928231021,0.072167840664,0.99922626962,0.958673557115,1.060643402856,0.010948603426,0.024695116238
frozen_branch,diagonal_symmetric,n60,60,0.016666666667,8,0.133333333333,0.452859547921,0.452859547921,0.547140452079,0.547140452079,0.8,4.2,merger,0.936503888839,0.947494392428,0.991813112877,0.075599456188,0.999453104995,0.969375144174,1.037759197103,0.010948603426,0.063496111161
frozen_branch,diagonal_symmetric,n60,60,0.016666666667,12,0.2,0.429289321881,0.429289321881,0.570710678119,0.570710678119,0.8,4.2,survival,0.95893749833,0.763932519703,0.992883838555,0.080024923705,0.998694338791,0.962334419412,1.053589105193,0.010948603426,0.04106250167
frozen_branch,diagonal_symmetric,n60,60,0.016666666667,16,0.266666666667,0.405719095842,0.405719095842,0.594280904158,0.594280904158,0.8,4.2,survival,0.991924717052,0.43496064538,0.988590983289,0.080388591131,0.998600514927,0.951519009183,1.078183143763,0.010948603426,0.008075282948
frozen_branch,diagonal_symmetric,n60,60,0.016666666667,20,0.333333333333,0.382148869802,0.382148869802,0.617851130198,0.617851130198,0.8,4.2,survival,0.998889361585,0.125097189028,0.987810097443,0.081317984784,0.998883095993,0.950039551286,1.081334515027,0.010948603426,0.001110638415
frozen_branch,diagonal_symmetric,n60,60,0.016666666667,24,0.4,0.358578643763,0.358578643763,0.641421356237,0.641421356237,0.8,4.2,survival,0.99946651565,0.073841318095,0.986784151667,0.08229790465,0.998945924611,0.951086271161,1.07726413137,0.010948603426,0.00053348435
frozen_branch,axis_x_symmetric,n72,72,0.013888888889,4,0.055555555556,0.472222222222,0.5,0.527777777778,0.5,0.8,4.2,merger,0.983242901833,0.998318600475,0.990555306399,0.071996852539,0.999530928071,0.96807229422,1.048227604519,0.007606934464,0.016757098167
frozen_branch,axis_x_symmetric,n72,72,0.013888888889,8,0.111111111111,0.444444444444,0.5,0.555555555556,0.5,0.8,4.2,merger,0.952204719389,0.984387258709,0.992338811031,0.072606560318,0.999646845586,0.973193594783,1.037376868381,0.007606934464,0.047795280611
frozen_branch,axis_x_symmetric,n72,72,0.013888888889,12,0.166666666667,0.416666666667,0.5,0.583333333333,0.5,0.8,4.2,merger,0.948771920875,0.929713142906,0.99480557466,0.077820483335,0.999584835559,0.975120068843,1.033560764154,0.007606934464,0.051228079125
frozen_branch,axis_x_symmetric,n72,72,0.013888888889,16,0.222222222222,0.388888888889,0.5,0.611111111111,0.5,0.8,4.2,survival,0.97662122588,0.803340030868,0.994126496931,0.080797883822,0.99940085562,0.971391758584,1.041961931438,0.007606934464,0.02337877412
frozen_branch,axis_x_symmetric,n72,72,0.013888888889,20,0.277777777778,0.361111111111,0.5,0.638888888889,0.5,0.8,4.2,survival,0.994614060206,0.611958203219,0.991919422776,0.081150860848,0.999365756358,0.967193986126,1.05172205163,0.007606934464,0.005385939794
frozen_branch,axis_x_symmetric,n72,72,0.013888888889,24,0.333333333333,0.333333333333,0.5,0.666666666667,0.5,0.8,4.2,survival,0.999065039578,0.406057389701,0.991036609444,0.081247773881,0.999422159178,0.965586589862,1.056243311167,0.007606934464,0.000934960422
