feature_id,haos_loss_score,max_abs_change,mean_abs_change,trajectory_total_variation
YDC1,1.822579520737762,2.445,1.3725999999999998,3.8989999999999996
RLM1,0.6425996116899357,3.455,0.8865999999999999,5.203
NOG1,1.8758328785605145,1.885,1.4866,1.992
RTT10,1.6400506667699206,2.949,1.1014,5.343
YPL185W,1.1478397988768092,2.582,1.0714000000000001,5.194
MF(ALPHA)1,0.93292472846136,1.145,0.7215999999999999,2.9339999999999997
ERR2,0.7139186084322455,5.184,1.186,6.140000000000001
YRF1-7,0.4564962247165465,1.627,0.5406000000000001,3.109
PDH1,0.8770313375721026,1.429,0.788,5.26
YPR096C,0.6397589297560049,1.196,0.6557999999999999,2.467
RPC82,1.5860753619869246,2.1260000000000003,1.0992000000000002,3.966
PLB2,1.3536751604470414,2.208,0.9516000000000002,4.381
YMR085W,0.7320644742237431,1.1119999999999999,0.5367999999999999,2.8489999999999998
SAE3,0.47532807099535257,2.115,0.6552,2.115
BCD1,1.3361792726026476,1.729,1.0638,3.923
HXT4,0.5282368340768526,1.5651072423398324,0.4847644271485564,4.581892757660167
YMR158W-A,0.7168398161930801,0.9690000000000001,0.5736000000000001,2.678
YMR173W-A,1.9408789181107757,2.6310000000000002,1.4609999999999999,3.9419999999999997
RPL36A,1.6303723217079338,2.7439999999999998,1.1755999999999998,4.6209999999999996
RPS10B,1.1229433622330405,1.899,0.8878,3.1479999999999997
HOR7,1.557504410727953,2.206,1.0286,4.417
PLB1,1.8946047998355435,2.318,1.5442,2.66
OST4,3.01017801836561,4.448,2.0138000000000003,8.079
BRE5,1.063843946284395,2.663,0.9768000000000001,7.075
NOG2,1.3241121625673513,2.037,1.2188898893172488,3.2221011068275094
HOL1,1.9669711532432879,4.0,1.701888056907525,9.571559715462374
BIO4,1.0869186878253574,3.1761072423398327,0.9433309538434583,9.344666957802207
MNT4,1.2179619104105202,2.177,1.0992000000000002,7.433
YNR061C,0.8733530832924243,0.9510000000000001,0.652,2.6
SDH5,0.6414626086714128,1.5651072423398324,0.5320208431607074,5.140452473122541
BRX1,2.1350242362133613,3.207,1.8117926759155103,5.207
YOL079W,1.4539926043872349,3.4000000000000004,1.242889889317249,6.207000000000001
AAD15,0.7370652614864596,3.6048927576601675,0.7912880569075254,7.883333042197794
RRP6,1.8168491871139825,4.051,1.156,9.735
YSP3,0.3522982876721922,1.7871072423398324,0.4309327862531821,3.3118927576601673
DNL4,0.3403851132693838,2.3021072423398325,0.6153401103376716,2.325965998505062
SGT2,1.1931296821130326,1.8565505534137545,0.8075101106827509,3.961101106827509
TIR4,1.6872486141280896,2.594,1.2071101106827509,6.22689889317249
OST2,0.6892356159880723,1.5651072423398324,0.4714637400966404,4.443768064629715
YOR105W,0.9092361089691072,1.7871072423398324,0.6242073240844894,5.939965998505062
RRP36,1.8187320877757553,3.39,1.339,5.813000000000001
YOR289W,1.2732396652972018,1.597,0.8446,3.4379999999999997
RPS10A,1.6533310118263613,2.527,1.2202,4.189
UAF30,1.1445566426461702,2.166,0.7451999999999999,5.16
FIT3,2.236827265543722,3.332,1.7207999999999999,5.272
YOR385W,0.815266987175089,1.448,0.4862,3.295
YDC1,2.062259075795768,2.8,1.5917999999999999,4.021
RLM1,0.3509150997218499,1.311,0.4678,3.3670000000000004
NOG1,1.9034747421762597,2.092,1.4056000000000002,3.4770000000000003
CTI6,1.0478411867184543,1.947,0.7792,4.706
RTT10,1.7417521102802314,2.66,1.158,4.8100000000000005
YPL185W,0.9498562183756649,1.434,0.7150000000000001,3.9939999999999998
MF(ALPHA)1,0.7499834823159881,0.864,0.5917999999999999,2.746
ERR2,0.5298015856440226,2.065,0.6315999999999999,3.501
YRF1-7,0.3731363203089868,2.185,0.6238,2.3129999999999997
PDH1,1.1717210227722878,1.8920000000000001,0.8944000000000001,4.196
RPC82,1.69280874509887,2.258,1.1994000000000002,4.021
COT1,1.5808016124973179,2.224,1.3204,2.8930000000000002
TOD6,3.4445657987925333,4.41,2.376,7.901999999999999
YEL1,0.46523831575131935,0.9329999999999999,0.3958,3.0409999999999995
RPL4A,1.1104135055393456,1.643,0.8558,2.665
OM14,2.134985340962886,3.01,1.5501999999999998,5.242000000000001
AGP1,0.7091900713117785,1.6960000000000002,0.43600000000000005,3.6990000000000007
YCRX16C,1.6196453528583008,2.27,1.2026,3.7010000000000005
RPL35A,1.2037610349527221,2.021,1.0432000000000001,2.858
KRS1,1.010455535301122,1.527,0.7514,2.7089999999999996
YDR133C,1.152728740915999,1.758,0.7425999999999999,3.257
HTA1,1.1886883471355516,2.7249999999999996,1.0457999999999998,4.733
ASP1,1.473913256878354,2.351,1.1481999999999999,3.962
YDR417C,1.1965320356735896,1.75,0.8713999999999998,2.969
GRX2,1.4855665430539937,2.3920000000000003,1.076,4.204
SIT1,0.7065245781367234,1.546,0.7242,4.0440000000000005
YER079W,1.4854935610106281,2.158,0.9551999999999999,4.137
PDA1,1.0267063464630453,1.762,0.7036,5.9079999999999995
GSY1,1.7250586406972013,2.45,0.9911999999999999,5.24
IGD1,1.0390480523194623,1.856,0.6140000000000001,3.561
OLE1,1.6557303555391316,2.875,1.3001999999999998,4.987
RPL9A,2.0247968744460705,3.3560000000000003,1.6316000000000002,5.438000000000001
ROM1,0.626821191205041,1.246,0.42919999999999997,3.063
YGR176W,1.6420862072524653,2.356,1.1636000000000002,3.8609999999999998
MES1,1.27665860687129,2.008,1.0144,3.224
HUA1,0.784878343023562,1.419,0.5216000000000001,2.827
EFG1,2.0255974769322984,2.328,1.5734,2.936
YSC84,1.5131718226706976,2.2169999999999996,1.0845999999999996,4.01
YHR020W,1.829700004097067,2.7889999999999997,1.2848,5.122
YHR112C,0.7669826060161242,1.301,0.7284,2.1630000000000003
RPS4B,1.4011699121225876,2.224,1.1426,3.4130000000000003
CRG1,1.1396900933774892,1.9140000000000001,0.8362,4.656000000000001
THS1,1.102971897614357,2.263,0.9827999999999999,3.557
AIM19,0.7641681716899176,1.059,0.5774,3.34
IKS1,0.8236414896781102,1.612,0.49260000000000004,3.803
DAS1,1.208996155413626,1.9769999999999999,0.875,3.1449999999999996
FBP26,1.043713427902149,1.7770000000000001,0.6752,3.657
FAR1,1.7512760731277932,2.8899999999999997,1.1328,5.317999999999999
YJR115W,1.3480589558242309,1.702,0.8534,2.964
RPS5,1.7103976567629875,2.408,1.3279999999999998,3.7389999999999994
TMA19,1.1790156674880767,2.091,0.9914,3.313
LTV1,3.2140669311607617,4.739,2.307,8.393
YKL151C,2.369866204011087,3.6769999999999996,1.6892,6.571
DBP7,2.715827602495124,3.247,1.877,5.375
DRS1,2.6765034529290355,4.03,1.9628,7.014
YEH1,1.2432132053147913,1.787,0.71,3.423
DIP2,2.6438598718926416,4.324,1.7099999999999997,8.224
RPL38,1.5186035337296613,2.154,1.2431999999999999,2.969
TMA10,2.599815775466692,3.852,1.6263999999999998,7.456999999999999
EIS1,1.0687784479797182,1.579,0.7078,3.452
ECM16,1.4091626779177906,1.889,1.032,3.252
RPL20A,2.171830010170874,2.999,1.6469999999999998,4.599
FAA4,1.7225146373575464,3.2359999999999998,1.3264,6.0440000000000005
GAD1,3.7263264828985108,4.885,2.7402,7.889
RCM1,1.362782857796706,1.819,1.0048,3.0890000000000004
EFM6,1.697150874601712,2.025,1.3286,2.7279999999999998
YNL114C,2.409952409700859,3.354,1.6678000000000002,5.720000000000001
YNL120C,1.6436186575379241,1.9580000000000002,1.2076,2.954
NAF1,1.5437089621069164,2.37,1.2222,5.077
KRI1,2.280763481584926,3.123,1.6168,5.402
IRA2,2.82721186539169,3.511,2.0614000000000003,5.844
ATG34,1.6942084257606242,2.683,1.2795999999999998,4.328
SFM1,1.7003446609720232,2.261,1.2954,3.559
RET1,1.2295876021104855,1.8290000000000002,0.8236000000000001,3.899
YOR309C,2.77153345143938,4.643,1.8564,8.584
TPK2,1.5620613344687397,2.223,1.0467999999999997,3.7969999999999997
RPA135,1.9302685848934367,2.92,1.3606,5.636000000000001
TIF6,1.5614614461295968,2.0709999999999997,1.1387999999999998,3.207
RPL11A,1.6626982905403305,2.372,1.3202000000000003,3.5460000000000003
RPC40,2.233106248942323,3.2,1.5972000000000002,5.405
MRD1,2.2385955288808703,3.257,1.6329999999999998,5.771000000000001
DLD1,1.0592520629514723,1.8239999999999998,0.9468,2.38
RPL41A,0.5978692389359254,1.5550000000000002,0.7358,2.481
MAK21,2.413431638589546,3.959,1.6862000000000001,7.002
FIS1,1.347439917626049,2.688,0.8064,6.416
PRM5,0.8007748823218568,1.407,0.5843999999999999,3.0079999999999996
NRD1,1.4680236025500843,2.022,0.9136,4.08
YHR049C-A,0.5156924808813983,1.0919999999999999,0.518,2.62
ALD3,3.1996709583173706,4.571,2.3862,7.499
YJL213W,1.6250975136096304,2.4859999999999998,1.2213999999999998,3.751
UBI4,1.434440289033895,2.558,0.9857999999999999,5.005
YMR304C-A,1.223437191430431,1.814,0.8071999999999999,3.5730000000000004
YMR316C-A,0.7126575362510571,1.38,0.5212,3.2880000000000003
DDR2,2.299213456906579,3.7540000000000004,1.5664,7.784000000000001
YPL197C,1.480525748217035,2.01,1.1583999999999999,2.9599999999999995
RPS19B,1.6082885735761203,2.2510000000000003,1.2294,3.391
PDR15,0.5477152953632829,1.036,0.5236000000000001,4.2
SEC3,0.9839368233295811,1.638,0.7979999999999999,2.223
YNR063W,1.2273206127834642,2.1550000000000002,0.8088000000000001,4.802
DSE4,0.4592155001696375,1.512,0.42560000000000003,3.395
IRA2,0.26902703989927823,1.0198927576601675,0.39009721340173853,3.0278648916775524
DUF1,0.3717456830787359,1.5651072423398324,0.4525283860045805,2.7748927576601674
YOR013W,1.496836299121661,2.5651072423398324,1.199485793871866,5.828107242339833
PET127,0.7431063957731217,2.9801072423398325,0.8482458207718209,5.314010000991077
SFM1,0.6547120797028827,1.4080000000000001,0.6023955997513986,4.052
INP53,1.2277049425523263,1.908,0.8427955997513983,3.526955997513984
YOR111W,0.6008835224671156,1.1181072423398324,0.515,4.054892757660167
AZF1,0.762056894777206,1.5651072423398324,0.5294073240844894,3.6589659985050615
RET1,1.3467784544724037,1.975,0.8846,4.021000000000001
YOR309C,2.83089273271417,4.633,1.9683999999999997,8.21
TPK2,1.6806159994041459,2.591,1.1194000000000002,4.453
ICL2,0.8645707916744123,1.522,0.6958,3.504
RPA135,1.9486281463102948,2.974,1.3592000000000002,5.676
TIF6,1.4423558646075585,1.908,1.0312,3.09
RPL11A,1.6609556465399027,2.4000000000000004,1.2756000000000003,3.9080000000000004
RPC40,2.069671191587229,3.186,1.4844,5.442
MRD1,2.3234676777663483,3.336,1.7009999999999998,5.813000000000001
BUD14,1.2993698131512061,1.7,0.9022,2.938
ZTA1,2.3841978293976567,2.936,1.7786000000000002,4.316
REG2,2.043613727800989,2.137,1.5493999999999999,2.91
RFS1,3.0036476891806267,3.799,2.2676,5.322
MEC1,1.5494796207098886,1.663,1.1374,2.662
YBR138C,1.3160844362282171,1.7269999999999999,0.9408,2.854
MAK5,1.3640796846773728,2.456,0.8694,4.887
YBR241C,2.3252456991947357,2.926,1.8626,3.666
GFD2,0.942725687307157,1.24,0.608,3.7570000000000006
ELO2,0.979651522226633,1.871,0.527,3.738
MATALPHA1,1.6751977654152237,2.067,1.2426,4.331
PER1,1.3180943084850492,1.686,1.1030000000000002,1.9979999999999998
SNF3,1.3888180776236447,1.826,1.0014,2.926
YDL196W,1.4270404810036168,1.6520000000000001,1.0902,2.7680000000000002
RTN2,2.799504535067552,4.4510000000000005,2.0065999999999997,7.619
BAP3,0.5496143429306415,2.97,0.7836000000000001,3.7860000000000005
DBF4,1.6113006079378331,2.017,1.2864,4.186
MKC7,0.620013938579421,1.47,0.35140000000000005,3.0989999999999998
LYS4,1.5821446135250474,3.2479999999999998,0.8622,6.585999999999999
HSP78,4.085986636710744,4.986,2.8456,8.314
SWR1,0.5768597911608854,1.7920000000000003,0.5316000000000001,3.882
CYM1,1.1330710814238985,1.77,0.9015119430924747,3.4515597154623734
PPZ2,1.696499916397682,2.1609999999999996,1.2364,3.4309999999999996
MNN1,0.8929763498307093,1.073,0.6984,3.342
MET6,0.8349861063708447,2.7199999999999998,1.1221999999999999,3.518
PYC1,2.425763779930384,3.177,2.0582000000000003,3.511
AMS1,2.495613094128653,3.432,2.0416,4.242
RCK1,1.5505413600614186,2.495,0.9856,4.881
PDE1,1.4933903551351997,1.874,1.1088,2.9130000000000003
RMR1,2.010840397105836,4.067107242339833,1.1824,11.258892757660167
VEL1,1.3350338659726908,1.6179999999999999,0.9682000000000001,3.0060000000000002
SLX9,0.8889236161615948,1.712,0.6098000000000001,3.857
RPL11B,1.3593956651586496,2.284,0.9594000000000001,4.176
ATF2,1.762700228415847,2.8120000000000003,1.0224,5.8180000000000005
HGH1,1.501507052284809,2.412,0.8859999999999999,4.572
YGR273C,1.5266400497833794,2.099,1.0908000000000002,3.1410000000000005
YOR1,0.9568258603548597,1.423,0.6934,2.58
YGR283C,1.1847439117906047,1.698,0.6946,4.321
YHR033W,1.3839960499940245,2.256,0.9418,4.173
LYS12,0.7090616364123029,1.25,0.4476,2.977
BMT5,0.9779758430533037,1.811,0.5952,3.335
MET28,1.8499138582430068,1.955,1.3896000000000002,2.5020000000000002
FLO11,1.3199242329081144,1.5230000000000001,0.9084000000000001,2.5900000000000003
MPM1,1.9495189367510941,2.4459999999999997,1.3858000000000001,3.758
YJL068C,1.3101085492654327,1.9449999999999998,1.1484,2.3259999999999996
YJL070C,1.1272759460789321,1.333,0.7724000000000001,2.7560000000000002
PIR5,0.9175996294533612,2.014,0.5132,4.350999999999999
TPK1,2.036638868035735,2.961,1.3947999999999998,4.936
QCR8,1.1547141059023986,1.857,0.7358,3.6420000000000003
RAD26,1.1756358220683905,1.8010000000000002,0.8200000000000001,3.119
YJR037W,1.4199571811187655,1.8,0.9591999999999998,3.404
YJR039W,1.5231105567070142,1.9849999999999999,1.066,3.3120000000000003
YET1,1.0219840243174272,1.576,0.6696,3.075
RPS27A,1.4622919933836578,2.205,1.0278,4.366
KNS1,2.2737977503651505,2.8179999999999996,1.684,4.0120000000000005
POM33,0.7798809427976658,1.445,0.5682,4.143000000000001
RPS0B,1.479519846758141,2.496,1.0422,4.385
OSW2,1.160275416739636,1.8639999999999999,0.9114000000000001,5.103
PUT1,3.247160619332177,3.88,2.3770000000000002,5.89
SPE4,1.2688154050839717,1.635,0.8100000000000002,2.79
PEP3,1.0529036182112328,2.072,0.8096,3.94
SGD1,0.7937792650815332,1.355,0.4542,2.872
YLR338W,1.4384557268546283,1.848,1.1366,2.4530000000000003
FKS1,0.6740038474000837,1.1860000000000002,0.5446000000000001,3.2760000000000002
CAR2,1.8575634796209506,2.979,1.2176000000000002,5.529000000000001
DAK1,0.903439750685739,1.823,0.6974,4.771
BET5,2.6016781806294214,3.4850000000000003,1.9706,5.344
TRM732,0.777413934192459,1.428,0.45899999999999996,3.8049999999999997
TPS3,1.556080830026461,2.037,1.0132,3.751
IDH1,1.5799199907185177,2.1229999999999998,1.2342,2.7800000000000002
ESBP6,1.7673285332549655,2.886,1.2196,4.726
ATG4,1.2686208721246657,1.639,0.9316000000000001,2.709
YNL319W,1.0590023725661357,1.5579999999999998,0.755,3.5239999999999996
CSI2,0.8091841549537185,1.098,0.6156,2.93
YPQ1,1.2611690664719633,2.162,0.8973999999999999,4.326
COQ3,1.1784739194426406,1.69,0.8436,2.971
CIN5,3.449309387782101,3.955,2.3764000000000003,8.181000000000001
HMS1,1.7615568211547434,1.9700000000000002,1.3218,2.6990000000000003
GCY1,2.381367846061239,3.465,1.6896,6.252
UBP2,1.0426609706039176,1.696,0.8043999999999999,2.8920000000000003
SPR2,1.380402538260514,2.078,0.905,3.6209999999999996
RCN2,2.25770535994908,2.776,1.5313999999999999,4.788
RPB8,1.0289571452903385,1.624,0.571,3.206
NOP58,2.575966344881235,4.771,1.5681999999999998,8.695
RPL20B,1.2481106999479383,2.118,0.8448,4.09
RRP12,1.4116865444655025,3.213,0.8172,6.836
YPL014W,1.4212805731298521,1.632,0.9927999999999999,2.822
SWI1,1.0405636941544654,1.22,0.792,3.439
CTF19,1.3754966980173353,1.904,1.0462,2.657
ULP1,1.4834747635659884,1.8,0.9937999999999999,2.885
RAD1,1.2953854818745105,1.75,0.775,3.3549999999999995
GDE1,0.9308648266034986,1.5610000000000002,0.6636,4.198
AGC1,0.9858951023537741,1.758,0.6648,4.067
RGC1,1.5879317024487982,2.077,1.076,3.4410000000000003
YPR117W,1.1449958628623245,1.633,0.6962,3.3289999999999997
YDR215C,0.8061008935612863,1.31,0.5494,3.229
HSP78,5.629374281924104,6.7170000000000005,4.0858,10.429
GUT2,2.18903884326191,2.917,1.5932,4.734
YJL113W,1.200344017875842,1.571,0.8058,2.916
BSC5,2.3837216925604015,2.811,1.6492,4.638
CMK2,2.6315020590015674,3.22,1.7811999999999997,6.4190000000000005
DCK1,1.314481877920995,2.3,1.0528,3.96
MYO5,0.45605059676838977,1.693,0.44279999999999997,3.482
YPR012W,0.8914504839825039,1.4929999999999999,0.5508,3.1709999999999994
YBR286W-1000,1.2967660022494225,2.636,0.7734000000000001,4.925
TPO4,3.691101556551758,4.074,2.5328,7.118
NSR1,0.911383612714919,4.05,0.974,8.057
YSC84,1.1837198345605304,1.629,0.7802,4.067
PFA4,0.7315939430093428,1.399,0.4586,3.1689999999999996
RPB11,3.5253555455626775,5.002000000000001,2.3690000000000007,9.369000000000002
CSI2,2.1721308529704646,3.24,1.5559999999999998,4.994
YPQ1,1.915463427421141,2.5020000000000002,1.282,10.99
RFC4,1.1258833977746947,1.371,0.8778,6.246
COQ3,1.3758912383504787,2.9571072423398324,0.8348073240844892,5.9579659985050615
SDD3,1.57340791136492,3.445,0.8492073240844894,8.073073240844893
TPT1,1.154984572824974,2.6691072423398325,0.7040502210204224,5.378965998505063
YOR022C,1.6790498647502168,3.2741072423398325,1.3018502210204221,6.065965998505062
YOR024W,0.8982635442671782,1.6281072423398326,0.526442896935933,3.2761072423398327
BUB3,1.2384989105773336,2.6681072423398327,0.7489309538434583,5.346452473122541
CIN5,1.4844347209521809,2.2871072423398324,0.9272,6.633892757660167
DFG16,2.2393647913165586,3.753,1.8527999999999998,6.239000000000001
HMS1,2.047680538622875,3.251,1.8125779462247742,4.052559715462373
GCY1,1.0653077841700158,2.4271072423398325,0.6092073240844894,4.897965998505062
UBP2,1.1881921619020523,2.7151072423398324,0.6783382779279477,5.424525713967435
IAH1,1.301235143051858,2.8481072423398324,0.9316073240844893,7.3249659985050615
ADE2,1.3394094495470363,3.1061072423398324,0.8090073240844893,6.840965998505061
SPR2,1.0977054535573703,1.631,0.6976,3.5060000000000002
RCN2,2.410983395885414,2.7430000000000003,1.7088,4.673
RPB8,0.9038620556809824,1.483,0.5624,3.7220000000000004
NOP58,2.384750245677343,4.462,1.486,8.317
RPL20B,1.3450546823627256,2.21,0.9822,4.395
RRP12,1.3603947416204187,1.9100000000000001,0.9314,3.043
YPL014W,1.7101602887175051,2.118,1.1996,3.6319999999999997
SWI1,1.8561876111511386,2.632,1.254,4.749
ULP1,1.1586681248895918,1.923,0.6778000000000001,3.763
GDE1,1.5706989765284085,1.837,1.1446,2.9859999999999998
PEX25,1.0560100687026788,1.72,0.6184,3.3859999999999997
YPL114W,1.393884230206726,1.846,0.9724,3.101
HRR25,0.6525319466036057,1.619,0.5761999999999999,4.757
THI6,0.9089287108903199,2.523,0.8024000000000001,4.710000000000001
YPR027C,0.7849889926241538,1.294,0.5179955997513984,3.13
RGC1,0.9275783601421903,1.226,0.672,2.8819999999999997
YPR117W,0.8463146282979668,1.119,0.5430044002486016,2.7819999999999996
SSA3,3.4197721940847607,4.742,2.48,8.218
YBL083C,0.7797347147167044,1.486,0.5342,3.341
BOI1,1.1884433690404808,1.685,0.7696,3.248
YRO2,2.346340714853802,2.887,1.876,3.378
YBR056W,1.9505940818668395,2.726,1.3923999999999999,4.695
RPB5,1.2741835713205405,1.9289999999999998,0.9148,3.131
ENP1,2.6085245102060184,3.9789999999999996,1.6881999999999997,7.5329999999999995
ARO4,1.235435932018599,2.109,0.9725999999999999,3.6100000000000003
GLK1,3.931551883364383,5.151999999999999,2.9086,8.203
YCL042W,3.5397453201144535,4.325,2.5692,6.945
YCR056W,1.9894023931754496,3.566,1.2610000000000001,6.887
NOP1,2.4281334614623047,3.9190000000000005,1.7504000000000002,6.696000000000001
RPN4,1.2923467542646807,1.742,0.8394,2.932
GPD1,2.760900850280568,3.2809999999999997,1.964,4.901999999999999
DIA3,1.5989766860484784,2.146,1.186,3.382
TMA17,1.5016643507916019,2.455,1.0337999999999998,4.561999999999999
YDL206W,2.200166601220942,3.078,1.9081999999999997,3.078
UGA4,0.6854573594634967,1.3418927576601676,0.7218898893172491,3.3021072423398325
SHR3,1.9761448284281147,2.4494402845376264,1.686888056907525,3.3074402845376265
RRI1,0.30201153431887584,1.4991072423398326,0.39988988931724906,2.499791650832658
RPS13,1.4320079954281817,1.88,1.119,2.701
HXT7,3.597805744972704,5.0440000000000005,2.408,9.562
SVF1,1.349336281914829,1.7469999999999999,1.0288,2.74
FIT1,1.3961023520540907,1.5899999999999999,0.9504000000000001,2.642
SSA4,5.681360746218472,7.441000000000001,3.8774,13.499
YFL012W,0.6021198255622788,1.46,0.3628,3.379
RPL7A,1.592684939096217,2.317,1.2804,3.4139999999999997
DBP3,2.5780866619830145,3.939,1.8318,6.785
SPO74,0.7898227721738939,1.108,0.623,3.351
YGL262W,0.9196422432015761,1.799,0.6082,3.3760000000000003
NOP7,3.0111294754037736,4.885,2.3562000000000003,8.187999999999999
CRH1,0.482003695881708,1.237,0.5262,2.0149999999999997
IMA1,1.4091618113920283,2.028,0.9907999999999999,3.447
MAL11,1.5311631564540231,1.935,0.9958,3.506
PUT2,0.9672246975965431,1.911,0.6796,4.136
BCD1,1.14057520443376,2.021,0.8188000000000001,3.602
NCP1,0.8940817731716719,1.44,0.5906,2.976
ARO9,3.4205219989233657,5.21,2.3436,9.33
TIR3,0.9621106671105403,1.6949999999999998,0.9166000000000001,1.739
YIL102C,1.0790790255749974,1.538,0.7246,3.3910000000000005
DAL1,1.4296159869848342,1.643,1.1958,1.987
SMC3,0.6822876919134446,0.984,0.49939999999999996,3.5860000000000003
PRY3,0.8257050552504958,1.5139999999999998,0.5136,3.375
IML2,1.8474383166411084,2.144,1.2396,3.753
CPS1,1.2719731651336519,1.5450000000000002,1.0580000000000003,1.6630000000000003
URB2,1.5641124530520472,2.886,1.0719999999999998,5.151000000000001
BAT2,1.2854351819063004,2.644,1.1734000000000002,3.91
TEF4,0.8866349579980679,1.74,0.8099999999999999,2.4800000000000004
KKQ8,1.214224073538035,1.538,0.7288,3.068
EBP2,2.6668964535905206,4.32,1.9314,7.146000000000001
GAP1,1.3678101370058822,1.724,0.999,3.6630000000000003
GRC3,1.17507220520941,1.917,0.7652,3.5749999999999997
ERG3,1.3943373908990337,2.485,0.8398,5.1610000000000005
SHM2,0.6389986591629513,2.2649999999999997,0.9174,2.5749999999999993
YLR062C,1.6246143380611877,2.355,1.2442,3.8129999999999997
YLR152C,1.8309031789743524,2.443,1.2128,4.303
YLR162W,0.8979317780945254,1.5859999999999999,0.5748,3.3129999999999997
YLR252W,2.5549612545737856,3.178,1.7526,5.444
GSY2,3.267811730674436,4.383,2.3007999999999997,7.323
RPL26A,1.1658360176380862,1.875,0.8854,3.029
CIS1,0.9233382894353844,1.682,0.5808,3.1079999999999997
DIC1,0.7743497851270058,1.4249999999999998,0.7626,1.5350000000000001
RPL6B,1.3383058718167675,2.096,0.9480000000000001,3.699
HMG2,1.4537218760281383,2.198,1.0226,3.835000000000001
AIM33,1.0758259310161051,1.9409999999999998,0.722,4.189
YML089C,1.2477197834725038,1.6429999999999998,0.7951999999999999,3.412
RPM2,1.8626326226608452,2.466,1.1522000000000001,4.7490000000000006
UTP14,1.87890962205436,3.687,1.2451999999999999,7.23
STB2,1.7005928008797273,2.034,1.1492,3.3959999999999995
ATG16,1.3681863744985172,2.081,0.8295999999999999,4.028
TMA23,1.2042903370522313,1.633,0.8667999999999999,4.352
PRM15,1.374391819601839,1.9209999999999998,1.0722,2.533
LAP2,1.2296935132428997,1.771,0.9468,2.872
AAH1,2.551360942837392,3.887,1.8188,6.819000000000001
YTP1,1.788344172886368,1.901,1.2742,3.08
ZWF1,1.4673668524929506,2.268,1.1072,3.9789999999999996
IRC10,1.16101513127522,2.1310000000000002,0.7532000000000001,4.025
GLO4,1.4391311724454714,2.133,1.065,3.9469999999999996
BAG7,2.3591104976243646,3.017,1.6789999999999998,5.082
IDH2,1.638153114616466,2.963,1.3108,5.126999999999999
RPL33B,1.0665266894830348,2.122,0.7306000000000001,3.863
DFR1,1.221188237593074,2.035,0.8559999999999999,4.4319999999999995
NAN1,2.091030308985932,3.646,1.387,7.1000000000000005
RPL1A,1.593275703981607,2.542,1.3068000000000002,3.838
NEW1,2.144618019576998,3.62,1.4195999999999998,6.669
RPS21B,1.0337331737420263,1.452,0.8712,1.7659999999999998
MPP10,1.98327133549498,3.256,1.402,5.604
YOR062C,1.3636100910486104,1.921,0.9601999999999998,3.325
DCS2,2.5334691819628916,3.42,1.7382000000000002,6.298
ESC1,1.5747979608816207,2.196,1.2246,5.247
YKU70,1.3835426103000095,1.7469999999999999,0.9056000000000001,3.195
POL1,0.9450669493598534,1.508,0.7564,3.599
YBR286W-1400,0.9558576337154447,1.408,0.6552,3.434
YBR286W-1600,1.179662206250127,1.397,0.7866,2.6559999999999997
RPA43,2.640012672435204,3.957,1.7668,7.143
YOR342C,1.0373973401191978,2.123,0.6636,3.922
MDM12,1.6829748342233226,2.074,1.1016,4.492
ESC8,0.9916108479455705,1.717,0.7512000000000001,2.6750000000000003
NDJ1,1.4570437813448462,1.8370000000000002,1.0908000000000002,2.766
YOL106W,1.2962763714064653,1.71,0.8870000000000001,3.3419999999999996
INO4,1.5041669763955223,2.9501072423398327,1.0872073240844895,6.943965998505062
SHR5,3.2392295794661905,5.335,2.1107926759155107,10.007000000000001
MSB4,2.229713377660196,3.692,1.8083926759155105,5.9319999999999995
PTH4,0.9702718859054135,1.8461072423398326,0.7022502210204224,3.1949659985050616
AKR2,1.9216904896319202,2.7531072423398326,1.0449694505307896,5.476666957802205
PEP12,0.9219261168052482,1.537,0.7276,2.633
HIR2,1.3460821744879437,2.9501072423398327,0.8022953809920146,7.993406283042688
GLO4,1.8556020332038559,3.7641072423398323,1.2324,8.072892757660167
CUE5,0.9117651277761732,1.0198927576601675,0.6,4.019892757660168
IRC23,1.47509305596479,1.922,0.8560000000000001,7.993
VPS17,1.6057387043590174,2.0671072423398327,1.0960428969359328,6.434892757660167
BAG7,1.5159736810470554,2.534,1.1280000000000001,4.0969999999999995
IDH2,1.1230746147703332,2.3021072423398325,0.9342384966873315,6.851936760146183
SFL1,1.4863399736011975,2.0951072423398327,1.0258,6.8938927576601685
MCP1,1.1309084814048829,1.545,0.7074,3.065
WTM1,1.1211775748816684,1.711,0.8009999999999999,2.875
DFR1,0.9510146728534679,1.528,0.7632,2.239
PDR10,1.6967258714901394,2.018,1.2952,2.6619999999999995
TRM44,0.9036697874175559,1.5090000000000001,0.5616,3.1239999999999997
SVL3,1.2702024622337316,1.8451072423398327,0.7924428969359331,3.9581072423398327
NAN1,1.856104756246924,2.806,1.3346000000000002,5.175
RPL1A,1.5529831200439885,2.3840000000000003,1.2548000000000001,3.6159999999999997
NEW1,1.7993694058490495,2.849,1.193,5.37
HTS1,1.0118612839783436,1.58,0.6828,3.006
CTF4,1.3035626713743778,1.775,0.8320000000000001,3.179
MST28,0.6756697035101038,1.7859999999999998,0.6426,2.9909999999999997
PRX1,2.5994237461374254,3.533,1.9316,5.822
