hierarchy_label,level_id,n_side,h,ensemble_size,seed,bias_strength,bias_remove_tau,centroid_response_eval,mode_response_eval,mode_response_final,mean_identity_eval,survival_fraction_eval,spectral_distortion_eval,memory_ratio,linearity_error
frozen_branch,n60,60,0.016666666667,7,1302,0.06,1.2,8.0870609e-05,-0.000502577263,-0.010122380088,0.939476661971,0.857142857143,-0.207653714318,4.769627019063,1.909447461951
frozen_branch,n60,60,0.016666666667,7,1303,0.0,1.2,0.0,0.0,0.0,0.970290453147,1.0,-0.656424956678,0.0,1.909447461951
frozen_branch,n60,60,0.016666666667,7,1303,0.03,1.2,-1.2125796e-05,3.0586171e-05,0.000555637921,0.970844015008,1.0,-0.63911961326,8.286158362925,1.909447461951
frozen_branch,n60,60,0.016666666667,7,1303,0.06,1.2,2.7290822e-05,5.861249e-06,-1.077247e-05,0.970532214275,1.0,-0.608454670398,0.156654077933,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1301,0.0,1.2,0.0,0.0,0.0,0.961604481792,1.0,0.408999768889,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1301,0.03,1.2,6.192425e-06,-2.9919715e-05,-0.000732617646,0.95381138085,1.0,0.369807522347,4.620242303865,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1301,0.06,1.2,5.247969e-05,-0.000233195542,-0.00467777338,0.940902921733,1.0,0.305795733271,4.980492052804,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1302,0.0,1.2,0.0,-0.0,0.0,0.997996187367,1.0,-0.221541378235,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1302,0.03,1.2,-4.317301e-06,4.241267e-06,0.000200819931,0.998213791687,1.0,-0.206401406585,14.29292337623,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1302,0.06,1.2,-8.632426e-06,8.493845e-06,0.000403863614,0.998161424119,1.0,-0.186679437449,14.337392416266,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1303,0.0,1.2,0.0,0.0,-0.0,0.999738870798,1.0,-0.636086904517,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1303,0.03,1.2,2.0332641e-05,-7.703838e-05,-0.002410703955,0.99955371504,1.0,-0.643256161388,16.353144837172,1.909447461951
frozen_branch,n72,72,0.013888888889,3,1303,0.06,1.2,-2.0863406e-05,7.8997377e-05,0.000517035532,0.998721315318,1.0,-0.64265051888,0.906698915829,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1301,0.0,1.2,0.0,0.0,0.0,0.924031925524,1.0,0.397650762255,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1301,0.03,1.2,1.3335283e-05,4.7563478e-05,0.001456813253,0.920600449091,1.0,0.378474756136,6.415137566557,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1301,0.06,1.2,0.00010383344,0.000298196562,0.006834956586,0.913995904311,1.0,0.352709884972,5.781961528928,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1302,0.0,1.2,0.0,0.0,0.0,0.983103996879,1.0,-0.320374772937,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1302,0.03,1.2,-1.2567486e-05,3.1405722e-05,0.000831177358,0.98261914651,1.0,-0.329028143163,18.556168703657,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1302,0.06,1.2,2.2478503e-05,-6.6134725e-05,-0.00107229582,0.980892944118,1.0,-0.334931388409,2.79509593082,1.909447461951
