probe_name,hierarchy_label,level_id,n_side,h,ensemble_size,seed,terminal_low_k_fraction,terminal_low_k_power,terminal_fluctuation_slope,transport_character_index,shell_distance_count,shell_latency_span
candidate_removal,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1301,0.335405960703,0.386777689883,0.310290530796,0.446877474602,4,4.2
bias_onset,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1301,0.441696749997,0.379730370643,-0.162902896973,0.156407116111,4,0.8
density_pulse,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1302,0.735165753438,0.670406741256,0.062285804011,0.541547844471,4,4.2
candidate_removal,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1302,0.721142234522,0.663222920097,0.211206322105,0.541547844471,4,4.2
bias_onset,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1302,0.781605514967,0.66662644364,-0.263510047706,0.124063688006,4,2.6
density_pulse,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1303,0.395297667761,0.343029670934,1.302792333949,589846124533.0001,4,0.0
candidate_removal,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1303,0.401452919553,0.347799383863,1.32497192897,589846124533.0001,4,0.0
bias_onset,periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1303,0.747287145648,0.260070703439,-2.571685594888,0.235938449813,4,1.8
density_pulse,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1301,0.238794647696,0.198101186466,0.730343634209,0.431780613599,6,4.2
candidate_removal,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1301,0.241376244774,0.195679293926,0.723256336802,0.281532808999,6,4.2
bias_onset,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1301,0.404598179147,0.282968720835,0.067776409538,0.101605787015,6,2.6
density_pulse,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1302,0.685766044048,0.646690231952,0.750641600096,0.220268011901,6,4.2
candidate_removal,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1302,0.689626704195,0.626753105664,0.813170799623,0.308375216661,6,4.2
bias_onset,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1302,0.433046970108,0.241750908705,0.101014887133,0.07440787524,6,3.0
density_pulse,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1303,0.642943088602,0.52944468332,-0.583435996347,0.228864007838,6,4.2
candidate_removal,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1303,0.643386720068,0.530067197595,-0.584787634953,0.228864007838,6,4.2
bias_onset,periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1303,0.227418375629,0.158057073082,0.870983226203,0.188172927772,6,3.0
