hierarchy_label,level_id,n_side,h,ensemble_size,seed,probe_name,distance_band,mean_latency,latency_std,front_distance,front_ordering_valid,chain_signature
frozen_branch,n84,84,0.011904761905,3,1301,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1301,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1301,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1301,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1301,bias_onset,near,4.2,0.0,2.6,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,3,1301,bias_onset,far,1.6,0.0,2.6,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,3,1302,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1302,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1302,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1302,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1302,bias_onset,near,2.4,0.0,0.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
frozen_branch,n84,84,0.011904761905,3,1302,bias_onset,far,2.0,0.0,0.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
frozen_branch,n84,84,0.011904761905,3,1303,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1303,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1303,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1303,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,3,1303,bias_onset,near,1.2,0.0,0.0,True,low_k_half>spectral_half>dispersion_half>front_far>front_near>radius_half>width_half
frozen_branch,n84,84,0.011904761905,3,1303,bias_onset,far,1.2,0.0,0.0,True,low_k_half>spectral_half>dispersion_half>front_far>front_near>radius_half>width_half
frozen_branch,n84,84,0.011904761905,5,1301,density_pulse,near,2.1,2.1,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1301,density_pulse,far,0.0,0.0,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1301,candidate_removal,near,2.1,2.1,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1301,candidate_removal,far,0.0,0.0,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1301,bias_onset,near,2.3,0.7,0.7,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1301,bias_onset,far,1.6,0.0,0.7,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1302,density_pulse,near,2.1,2.1,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1302,density_pulse,far,0.0,0.0,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1302,candidate_removal,near,2.1,2.1,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1302,candidate_removal,far,0.0,0.0,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,5,1302,bias_onset,near,2.9,1.3,0.0,True,low_k_half>spectral_half>dispersion_half>radius_half>width_half>front_far>front_near
frozen_branch,n84,84,0.011904761905,5,1302,bias_onset,far,2.9,1.3,0.0,True,low_k_half>spectral_half>dispersion_half>radius_half>width_half>front_far>front_near
frozen_branch,n84,84,0.011904761905,5,1303,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,5,1303,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,5,1303,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,5,1303,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
frozen_branch,n84,84,0.011904761905,5,1303,bias_onset,near,1.6,0.0,1.3,True,low_k_half>dispersion_half>spectral_half>front_near>radius_half>width_half>front_far
frozen_branch,n84,84,0.011904761905,5,1303,bias_onset,far,2.9,1.3,1.3,True,low_k_half>dispersion_half>spectral_half>front_near>radius_half>width_half>front_far
frozen_branch,n84,84,0.011904761905,7,1301,density_pulse,near,1.4,1.979898987322,0.0,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
frozen_branch,n84,84,0.011904761905,7,1301,density_pulse,far,1.4,1.979898987322,0.0,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
frozen_branch,n84,84,0.011904761905,7,1301,candidate_removal,near,0.8,1.131370849898,2.0,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
frozen_branch,n84,84,0.011904761905,7,1301,candidate_removal,far,2.8,1.979898987322,2.0,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
frozen_branch,n84,84,0.011904761905,7,1301,bias_onset,near,2.0,0.326598632371,1.466666666667,True,low_k_half>dispersion_half>radius_half>spectral_half>front_near>width_half>front_far
frozen_branch,n84,84,0.011904761905,7,1301,bias_onset,far,3.466667,1.03708994574,1.466666666667,True,low_k_half>dispersion_half>radius_half>spectral_half>front_near>width_half>front_far
frozen_branch,n84,84,0.011904761905,7,1302,density_pulse,near,4.2,0.0,2.8,False,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
frozen_branch,n84,84,0.011904761905,7,1302,density_pulse,far,1.4,1.979898987322,2.8,False,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
frozen_branch,n84,84,0.011904761905,7,1302,candidate_removal,near,4.2,0.0,4.2,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,7,1302,candidate_removal,far,0.0,0.0,4.2,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
frozen_branch,n84,84,0.011904761905,7,1302,bias_onset,near,2.8,1.232882800594,0.8,True,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
frozen_branch,n84,84,0.011904761905,7,1302,bias_onset,far,3.6,0.489897948557,0.8,True,low_k_half>dispersion_half>spectral_half>width_half>front_near>radius_half>front_far
frozen_branch,n84,84,0.011904761905,7,1303,density_pulse,near,1.4,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
frozen_branch,n84,84,0.011904761905,7,1303,density_pulse,far,2.8,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
frozen_branch,n84,84,0.011904761905,7,1303,candidate_removal,near,1.4,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
frozen_branch,n84,84,0.011904761905,7,1303,candidate_removal,far,2.8,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
frozen_branch,n84,84,0.011904761905,7,1303,bias_onset,near,1.733333,0.188561808316,0.6,True,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
frozen_branch,n84,84,0.011904761905,7,1303,bias_onset,far,2.333333,1.329995822884,0.6,True,low_k_half>dispersion_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,bias_onset,near,3.6,0.0,2.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,bias_onset,far,1.2,0.0,2.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,bias_onset,near,2.0,0.0,0.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,bias_onset,far,1.6,0.0,0.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,bias_onset,near,3.0,0.0,0.0,True,low_k_half>dispersion_half>spectral_half>front_far>front_near>radius_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,bias_onset,far,3.0,0.0,0.0,True,low_k_half>dispersion_half>spectral_half>front_far>front_near>radius_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,density_pulse,near,1.2,1.2,1.2,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,density_pulse,far,0.0,0.0,1.2,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,candidate_removal,near,0.8,0.8,0.8,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,candidate_removal,far,0.0,0.0,0.8,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,bias_onset,near,1.6,0.0,0.2,False,low_k_half>dispersion_half>spectral_half>radius_half>front_far>front_near>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,bias_onset,far,1.4,0.2,0.2,False,low_k_half>dispersion_half>spectral_half>radius_half>front_far>front_near>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,density_pulse,near,2.1,2.1,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,density_pulse,far,0.0,0.0,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,candidate_removal,near,1.0,1.0,1.0,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,candidate_removal,far,0.0,0.0,1.0,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,bias_onset,near,1.8,0.2,0.9,True,low_k_half>dispersion_half>spectral_half>radius_half>front_near>width_half>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,bias_onset,far,2.7,0.3,0.9,True,low_k_half>dispersion_half>spectral_half>radius_half>front_near>width_half>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>width_half>spectral_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>width_half>spectral_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,bias_onset,near,1.8,0.2,0.2,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,bias_onset,far,1.6,0.0,0.2,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,density_pulse,near,0.266667,0.377123616633,1.133333333333,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,density_pulse,far,1.4,1.979898987322,1.133333333333,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,candidate_removal,near,0.266667,0.377123616633,2.533333333333,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,candidate_removal,far,2.8,1.979898987322,2.533333333333,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,bias_onset,near,1.6,0.0,1.733333333333,True,low_k_half>dispersion_half>radius_half>front_near>spectral_half>width_half>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,bias_onset,far,3.333333,1.225651754057,1.733333333333,True,low_k_half>dispersion_half>radius_half>front_near>spectral_half>width_half>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,density_pulse,near,4.2,0.0,2.8,False,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,density_pulse,far,1.4,1.979898987322,2.8,False,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,candidate_removal,near,2.8,1.232882800594,2.8,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,candidate_removal,far,0.0,0.0,2.8,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,bias_onset,near,2.6,1.232882800594,0.866666666667,True,low_k_half>dispersion_half>radius_half>width_half>spectral_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,bias_onset,far,3.466667,1.03708994574,0.866666666667,True,low_k_half>dispersion_half>radius_half>width_half>spectral_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,density_pulse,near,1.4,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,density_pulse,far,2.8,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,candidate_removal,near,1.4,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,candidate_removal,far,2.8,1.979898987322,1.4,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,bias_onset,near,1.866667,0.188561808316,0.866666666667,True,low_k_half>dispersion_half>spectral_half>radius_half>front_near>width_half>front_far
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,bias_onset,far,2.733333,1.087300428687,0.866666666667,True,low_k_half>dispersion_half>spectral_half>radius_half>front_near>width_half>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,bias_onset,near,4.2,0.0,2.6,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,bias_onset,far,1.6,0.0,2.6,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,bias_onset,near,2.4,0.0,0.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,bias_onset,far,2.0,0.0,0.4,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,bias_onset,near,3.0,0.0,0.0,True,low_k_half>dispersion_half>spectral_half>front_far>front_near>radius_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,bias_onset,far,3.0,0.0,0.0,True,low_k_half>dispersion_half>spectral_half>front_far>front_near>radius_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,density_pulse,near,1.8,1.8,1.8,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,density_pulse,far,0.0,0.0,1.8,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,candidate_removal,near,1.2,1.2,1.2,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,candidate_removal,far,0.0,0.0,1.2,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,bias_onset,near,1.8,0.2,0.2,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,bias_onset,far,1.6,0.0,0.2,False,low_k_half>dispersion_half>spectral_half>front_far>radius_half>front_near>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,density_pulse,near,2.1,2.1,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,density_pulse,far,0.0,0.0,2.1,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,candidate_removal,near,1.5,1.5,1.5,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,candidate_removal,far,0.0,0.0,1.5,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,bias_onset,near,1.8,0.2,0.5,True,low_k_half>spectral_half>dispersion_half>radius_half>front_near>front_far>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,bias_onset,far,2.3,0.7,0.5,True,low_k_half>spectral_half>dispersion_half>radius_half>front_near>front_far>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,density_pulse,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,density_pulse,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,candidate_removal,near,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,candidate_removal,far,0.0,0.0,0.0,True,dispersion_half>front_far>front_near>low_k_half>radius_half>spectral_half>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,bias_onset,near,2.0,0.4,0.2,False,low_k_half>dispersion_half>spectral_half>radius_half>front_far>front_near>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,bias_onset,far,1.8,0.2,0.2,False,low_k_half>dispersion_half>spectral_half>radius_half>front_far>front_near>width_half
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1301,density_pulse,near,0.4,0.565685424949,1.0,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1301,density_pulse,far,1.4,1.979898987322,1.0,True,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_near>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1301,candidate_removal,near,0.266667,0.377123616633,2.533333333333,True,dispersion_half>low_k_half>radius_half>spectral_half>front_near>width_half>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1301,candidate_removal,far,2.8,1.979898987322,2.533333333333,True,dispersion_half>low_k_half>radius_half>spectral_half>front_near>width_half>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1301,bias_onset,near,1.733333,0.188561808316,1.733333333333,True,low_k_half>dispersion_half>radius_half>front_near>spectral_half>width_half>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1301,bias_onset,far,3.466667,1.03708994574,1.733333333333,True,low_k_half>dispersion_half>radius_half>front_near>spectral_half>width_half>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1302,density_pulse,near,4.2,0.0,2.8,False,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1302,density_pulse,far,1.4,1.979898987322,2.8,False,dispersion_half>low_k_half>radius_half>spectral_half>width_half>front_far>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1302,candidate_removal,near,3.466667,1.03708994574,3.466666666667,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1302,candidate_removal,far,0.0,0.0,3.466666666667,False,dispersion_half>front_far>low_k_half>radius_half>spectral_half>width_half>front_near
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1302,bias_onset,near,2.8,1.232882800594,0.8,True,low_k_half>dispersion_half>radius_half>front_near>spectral_half>width_half>front_far
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1302,bias_onset,far,3.6,0.848528137424,0.8,True,low_k_half>dispersion_half>radius_half>front_near>spectral_half>width_half>front_far
