hierarchy_label,level_id,n_side,h,ensemble_size,seed,probe_name,parameter_name,tau,value,reversal_count,monotonicity_score,is_primary_parameter
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,0.8,0.077400397164,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,1.2,0.232085987593,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,1.6,0.386483711879,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,2.0,0.54054537132,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,2.4,0.694280662873,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,3.0,0.923949615405,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,3.6,1.152213694513,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,4.2,1.378827674793,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,0.4,0.18233500984,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,0.8,0.427322186683,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,1.2,0.73797290939,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,1.6,1.048540352244,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,2.0,1.358961883527,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,2.4,1.669176730371,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,3.0,2.134065378662,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,3.6,2.598397301603,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_low_k_progress,4.2,3.062140980672,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,0.0,0.0,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,0.4,0.235938449813,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,0.8,0.471876899627,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,1.2,0.70781534944,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,1.6,0.943753799253,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,2.0,1.179692249067,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,2.4,1.41563069888,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,3.0,1.7695383736,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,3.6,2.12344604832,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_radius_progress,4.2,2.47735372304,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,0.4,0.104281198438,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,0.8,0.208565204044,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,1.2,0.312852039567,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,1.6,0.417141631436,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,2.0,0.521433791854,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,2.4,0.625728201909,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,3.0,0.782172871654,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,3.6,0.938619236623,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_dispersion_progress,4.2,1.095064204288,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,0.4,0.235389986092,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,0.8,0.470780720088,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,1.2,0.706172224096,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,1.6,0.94156452137,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,2.0,1.176957637538,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,2.4,1.412351601715,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,3.0,1.765444218991,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,3.6,2.118538957736,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,density_pulse,integrated_low_k_progress,4.2,2.471635982731,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,0.0,0.0,0,1.0,True
