pair_type,mode,left_observation_id,right_observation_id,left_group,right_group,equivalent,available_component_count,failure_reasons,boundary_hits,boundary_sensitive,hash_equality_used_for_equivalence,component_results_json
target_control:phase_2_2_temporal_control,exploratory,obs_8e2a3670273441ac539de39a,obs_0f9c43ca8d15616efce32771,target,phase_2_2_temporal_control,False,6,d_time=0.445956122449 > 0.3|d_addr=0.416666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.5, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": false, ""tolerance"": 0.3, ""value"": 0.44595612244897953, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.41666666666666663, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_temporal_control,strict,obs_423d19db444cd1e59704599b,obs_33cc00ce7af1b573c800f0c0,target,phase_2_2_temporal_control,False,6,d_time=0.544217687075 > 0.25|d_addr=0.416666666667 > 0.05,d_struct,True,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.5, ""within_boundary_epsilon"": true}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.5442176870748299, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.41666666666666663, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_temporal_control,exploratory,obs_423d19db444cd1e59704599b,obs_33cc00ce7af1b573c800f0c0,target,phase_2_2_temporal_control,False,6,d_time=0.544217687075 > 0.3|d_addr=0.416666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.5, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": false, ""tolerance"": 0.3, ""value"": 0.5442176870748299, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.41666666666666663, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_temporal_control,strict,obs_0fcedd9b2f9a3aa20b670c73,obs_e3d1f53a62524659473b7aac,target,phase_2_2_temporal_control,False,6,d_time=0.437263741497 > 0.25|d_addr=0.416666666667 > 0.05,d_struct,True,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.5, ""within_boundary_epsilon"": true}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.43726374149659863, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.41666666666666663, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_temporal_control,exploratory,obs_0fcedd9b2f9a3aa20b670c73,obs_e3d1f53a62524659473b7aac,target,phase_2_2_temporal_control,False,6,d_time=0.437263741497 > 0.3|d_addr=0.416666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.5, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": false, ""tolerance"": 0.3, ""value"": 0.43726374149659863, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.41666666666666663, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_temporal_control,strict,obs_4b796329fed4f21f3f9c32db,obs_fc5240b31204b2ed22a67412,target,phase_2_2_temporal_control,False,6,d_time=0.544217687075 > 0.25|d_addr=0.416666666667 > 0.05,d_struct,True,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.5, ""within_boundary_epsilon"": true}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.5442176870748299, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.41666666666666663, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_temporal_control,exploratory,obs_4b796329fed4f21f3f9c32db,obs_fc5240b31204b2ed22a67412,target,phase_2_2_temporal_control,False,6,d_time=0.544217687075 > 0.3|d_addr=0.416666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.5, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": false, ""tolerance"": 0.3, ""value"": 0.5442176870748299, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.41666666666666663, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,strict,obs_1a5fe18454a72c010723b68e,obs_b67ab125eb18258505edad8c,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.05,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,exploratory,obs_1a5fe18454a72c010723b68e,obs_b67ab125eb18258505edad8c,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,strict,obs_15dfea45916d6869fc8b2e34,obs_86d405735a536be3e79b53d0,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.05,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,exploratory,obs_15dfea45916d6869fc8b2e34,obs_86d405735a536be3e79b53d0,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,strict,obs_8e2a3670273441ac539de39a,obs_51f78d4a3c460abebb1337c3,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.05,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,exploratory,obs_8e2a3670273441ac539de39a,obs_51f78d4a3c460abebb1337c3,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,strict,obs_423d19db444cd1e59704599b,obs_ce74fec6855bc79ffb3c9174,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.05,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,exploratory,obs_423d19db444cd1e59704599b,obs_ce74fec6855bc79ffb3c9174,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,strict,obs_0fcedd9b2f9a3aa20b670c73,obs_352eea40352b0c42fe85b13b,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.05,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,exploratory,obs_0fcedd9b2f9a3aa20b670c73,obs_352eea40352b0c42fe85b13b,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,strict,obs_4b796329fed4f21f3f9c32db,obs_66aa0ea8e9f9aca04adb74f5,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.05,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.05, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
target_control:phase_2_2_address_control,exploratory,obs_4b796329fed4f21f3f9c32db,obs_66aa0ea8e9f9aca04adb74f5,target,phase_2_2_address_control,False,6,d_addr=0.666666666667 > 0.25,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": false, ""tolerance"": 0.25, ""value"": 0.6666666666666666, ""within_boundary_epsilon"": false}]"
known_positive:seed_repeat_control,strict,obs_1a5fe18454a72c010723b68e,obs_c98395e710971fedc66d00d0,target,seed_repeat_control,True,6,,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": true, ""tolerance"": 0.05, ""value"": 0.0, ""within_boundary_epsilon"": false}]"
known_positive:seed_repeat_control,exploratory,obs_1a5fe18454a72c010723b68e,obs_c98395e710971fedc66d00d0,target,seed_repeat_control,True,6,,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}]"
known_positive:seed_repeat_control,strict,obs_15dfea45916d6869fc8b2e34,obs_cf418539cfddbfa109a08130,target,seed_repeat_control,True,6,,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": true, ""tolerance"": 0.05, ""value"": 0.0, ""within_boundary_epsilon"": false}]"
known_positive:seed_repeat_control,exploratory,obs_15dfea45916d6869fc8b2e34,obs_cf418539cfddbfa109a08130,target,seed_repeat_control,True,6,,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}]"
known_positive:seed_repeat_control,strict,obs_8e2a3670273441ac539de39a,obs_5ec62844266841696ce178fd,target,seed_repeat_control,True,6,,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.4, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.5, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.1, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": true, ""tolerance"": 0.05, ""value"": 0.0, ""within_boundary_epsilon"": false}]"
known_positive:seed_repeat_control,exploratory,obs_8e2a3670273441ac539de39a,obs_5ec62844266841696ce178fd,target,seed_repeat_control,True,6,,,False,False,"[{""availability"": ""available"", ""component"": ""d_inv"", ""passed"": true, ""tolerance"": 0.45, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_struct"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_spec"", ""passed"": true, ""tolerance"": 0.55, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_causal"", ""passed"": true, ""tolerance"": 0.2, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_time"", ""passed"": true, ""tolerance"": 0.3, ""value"": 0.0, ""within_boundary_epsilon"": false}, {""availability"": ""available"", ""component"": ""d_addr"", ""passed"": true, ""tolerance"": 0.25, ""value"": 0.0, ""within_boundary_epsilon"": false}]"
