hierarchy_label,level_id,n_side,h,ensemble_size,seed,tau,low_mode_occupancy,single_mode_baseline_occupancy,low_mode_occupancy_ratio_vs_single,spectral_distortion_vs_single
frozen_branch,n72,72,0.013888888889,5,1303,3.0,0.214404532528,0.381570979641,0.561899473408,-0.438100526592
frozen_branch,n72,72,0.013888888889,5,1303,3.6,0.220349988985,0.392988626843,0.560703221249,-0.439296778751
frozen_branch,n72,72,0.013888888889,5,1303,4.2,0.226001206688,0.404109572516,0.5592572462,-0.4407427538
frozen_branch,n72,72,0.013888888889,7,1301,0.0,0.262709063413,0.32003790691,0.820868583818,-0.179131416182
frozen_branch,n72,72,0.013888888889,7,1301,0.4,0.266048916453,0.328666055431,0.809480967251,-0.190519032749
frozen_branch,n72,72,0.013888888889,7,1301,0.8,0.269169335292,0.337165447501,0.798330129278,-0.201669870722
frozen_branch,n72,72,0.013888888889,7,1301,1.2,0.272082088089,0.345534912009,0.787422858393,-0.212577141607
frozen_branch,n72,72,0.013888888889,7,1301,1.6,0.27479833168,0.353773549678,0.776763361562,-0.223236638438
frozen_branch,n72,72,0.013888888889,7,1301,2.0,0.277328601594,0.361880705312,0.766353656116,-0.233646343884
frozen_branch,n72,72,0.013888888889,7,1301,2.4,0.279682814978,0.36985594298,0.756193918972,-0.243806081028
frozen_branch,n72,72,0.013888888889,7,1301,3.0,0.282904236819,0.381570979641,0.741419688375,-0.258580311625
frozen_branch,n72,72,0.013888888889,7,1301,3.6,0.285779324138,0.392988626843,0.727194897301,-0.272805102699
frozen_branch,n72,72,0.013888888889,7,1301,4.2,0.288334285891,0.404109572516,0.713505211212,-0.286494788788
frozen_branch,n72,72,0.013888888889,7,1302,0.0,0.26365341815,0.32003790691,0.823819342826,-0.176180657174
frozen_branch,n72,72,0.013888888889,7,1302,0.4,0.267807244677,0.328666055431,0.814830860237,-0.185169139763
frozen_branch,n72,72,0.013888888889,7,1302,0.8,0.271718704115,0.337165447501,0.805891309828,-0.194108690172
frozen_branch,n72,72,0.013888888889,7,1302,1.2,0.275394673072,0.345534912009,0.797009689904,-0.202990310096
frozen_branch,n72,72,0.013888888889,7,1302,1.6,0.278842182547,0.353773549678,0.788193981151,-0.211806018849
frozen_branch,n72,72,0.013888888889,7,1302,2.0,0.282068365774,0.361880705312,0.779451243555,-0.220548756445
frozen_branch,n72,72,0.013888888889,7,1302,2.4,0.285080411836,0.36985594298,0.770787700581,-0.229212299419
frozen_branch,n72,72,0.013888888889,7,1302,3.0,0.289212727334,0.381570979641,0.757952629432,-0.242047370568
frozen_branch,n72,72,0.013888888889,7,1302,3.6,0.292903628095,0.392988626843,0.745323421819,-0.254676578181
frozen_branch,n72,72,0.013888888889,7,1302,4.2,0.296176969847,0.404109572516,0.732912531627,-0.267087468373
frozen_branch,n72,72,0.013888888889,7,1303,0.0,0.106719176528,0.32003790691,0.333457925526,-0.666542074474
frozen_branch,n72,72,0.013888888889,7,1303,0.4,0.109103961865,0.328666055431,0.331959933378,-0.668040066622
frozen_branch,n72,72,0.013888888889,7,1303,0.8,0.111418463251,0.337165447501,0.330456350366,-0.669543649634
frozen_branch,n72,72,0.013888888889,7,1303,1.2,0.11366317183,0.345534912009,0.32894844451,-0.67105155549
frozen_branch,n72,72,0.013888888889,7,1303,1.6,0.115838668649,0.353773549678,0.327437335988,-0.672562664012
frozen_branch,n72,72,0.013888888889,7,1303,2.0,0.117945610764,0.361880705312,0.325924010405,-0.674075989595
frozen_branch,n72,72,0.013888888889,7,1303,2.4,0.119984719321,0.36985594298,0.32440933179,-0.67559066821
frozen_branch,n72,72,0.013888888889,7,1303,3.0,0.122917902266,0.381570979641,0.322136401415,-0.677863598585
frozen_branch,n72,72,0.013888888889,7,1303,3.6,0.125703013032,0.392988626843,0.31986425165,-0.68013574835
frozen_branch,n72,72,0.013888888889,7,1303,4.2,0.128343026474,0.404109572516,0.317594620873,-0.682405379127
frozen_branch,n84,84,0.011904761905,3,1301,0.0,0.450124743243,0.320037906917,1.406473213058,0.406473213058
frozen_branch,n84,84,0.011904761905,3,1301,0.4,0.457001248914,0.326401413027,1.400120314054,0.400120314054
frozen_branch,n84,84,0.011904761905,3,1301,0.8,0.463623753273,0.332695020604,1.393539802403,0.393539802403
frozen_branch,n84,84,0.011904761905,3,1301,1.2,0.469998256505,0.33891824778,1.386759962271,0.386759962271
frozen_branch,n84,84,0.011904761905,3,1301,1.6,0.476131124466,0.34507069496,1.379807475455,0.379807475455
frozen_branch,n84,84,0.011904761905,3,1301,2.0,0.482028998328,0.351152038513,1.372707390138,0.372707390138
frozen_branch,n84,84,0.011904761905,3,1301,2.4,0.487698714279,0.357162024972,1.36548311461,0.36548311461
frozen_branch,n84,84,0.011904761905,3,1301,3.0,0.495790736866,0.36604281395,1.354461057479,0.354461057479
frozen_branch,n84,84,0.011904761905,3,1301,3.6,0.503408779755,0.374762250263,1.343275048119,0.343275048119
frozen_branch,n84,84,0.011904761905,3,1301,4.2,0.510576478548,0.383320214899,1.331984222858,0.331984222858
frozen_branch,n84,84,0.011904761905,3,1302,0.0,0.246588681051,0.320037906917,0.77049835573,-0.22950164427
frozen_branch,n84,84,0.011904761905,3,1302,0.4,0.251339680024,0.326401413027,0.770032450819,-0.229967549181
frozen_branch,n84,84,0.011904761905,3,1302,0.8,0.256015481296,0.332695020604,0.769520027175,-0.230479972825
frozen_branch,n84,84,0.011904761905,3,1302,1.2,0.260614545511,0.33891824778,0.768959910592,-0.231040089408
frozen_branch,n84,84,0.011904761905,3,1302,1.6,0.265135480349,0.34507069496,0.768351193601,-0.231648806399
frozen_branch,n84,84,0.011904761905,3,1302,2.0,0.269577038732,0.351152038513,0.767693218794,-0.232306781206
frozen_branch,n84,84,0.011904761905,3,1302,2.4,0.273938116407,0.357162024972,0.766985561885,-0.233014438115
frozen_branch,n84,84,0.011904761905,3,1302,3.0,0.280326759353,0.36604281395,0.765830522195,-0.234169477805
frozen_branch,n84,84,0.011904761905,3,1302,3.6,0.286529499115,0.374762250263,0.764563396965,-0.235436603035
frozen_branch,n84,84,0.011904761905,3,1302,4.2,0.292544311672,0.383320214899,0.763185191652,-0.236814808348
frozen_branch,n84,84,0.011904761905,3,1303,0.0,0.113680534436,0.320037906917,0.355209592297,-0.644790407703
frozen_branch,n84,84,0.011904761905,3,1303,0.4,0.115978416592,0.326401413027,0.355324492982,-0.644675507018
frozen_branch,n84,84,0.011904761905,3,1303,0.8,0.118253466702,0.332695020604,0.355441047741,-0.644558952259
frozen_branch,n84,84,0.011904761905,3,1303,1.2,0.120505521752,0.33891824778,0.355559261095,-0.644440738905
frozen_branch,n84,84,0.011904761905,3,1303,1.6,0.12273444216,0.34507069496,0.355679123011,-0.644320876989
frozen_branch,n84,84,0.011904761905,3,1303,2.0,0.124940109075,0.351152038513,0.355800608773,-0.644199391227
frozen_branch,n84,84,0.011904761905,3,1303,2.4,0.12712242192,0.357162024972,0.355923678981,-0.644076321019
frozen_branch,n84,84,0.011904761905,3,1303,3.0,0.130351921276,0.36604281395,0.356111133202,-0.643888866798
frozen_branch,n84,84,0.011904761905,3,1303,3.6,0.133528458965,0.374762250263,0.356301785656,-0.643698214344
frozen_branch,n84,84,0.011904761905,3,1303,4.2,0.136651864511,0.383320214899,0.356495324794,-0.643504675206
frozen_branch,n84,84,0.011904761905,5,1301,0.0,0.453939209327,0.320037906917,1.418392007683,0.418392007683
frozen_branch,n84,84,0.011904761905,5,1301,0.4,0.458113110155,0.326401413027,1.403526736931,0.403526736931
frozen_branch,n84,84,0.011904761905,5,1301,0.8,0.462095685006,0.332695020604,1.388946802292,0.388946802292
frozen_branch,n84,84,0.011904761905,5,1301,1.2,0.465895351517,0.33891824778,1.374654078286,0.374654078286
frozen_branch,n84,84,0.011904761905,5,1301,1.6,0.469520179094,0.34507069496,1.360649240728,0.360649240728
frozen_branch,n84,84,0.011904761905,5,1301,2.0,0.472977886053,0.351152038513,1.346931910338,0.346931910338
frozen_branch,n84,84,0.011904761905,5,1301,2.4,0.476275840566,0.357162024972,1.333500784702,0.333500784702
frozen_branch,n84,84,0.011904761905,5,1301,3.0,0.480938504346,0.36604281395,1.313885933602,0.313885933602
frozen_branch,n84,84,0.011904761905,5,1301,3.6,0.485279721953,0.374762250263,1.294900224377,0.294900224377
frozen_branch,n84,84,0.011904761905,5,1301,4.2,0.489320121161,0.383320214899,1.27653095804,0.27653095804
frozen_branch,n84,84,0.011904761905,5,1302,0.0,0.210635619783,0.320037906917,0.658158346964,-0.341841653036
frozen_branch,n84,84,0.011904761905,5,1302,0.4,0.214331746722,0.326401413027,0.656650793065,-0.343349206935
frozen_branch,n84,84,0.011904761905,5,1302,0.8,0.21795201179,0.332695020604,0.655110531543,-0.344889468457
frozen_branch,n84,84,0.011904761905,5,1302,1.2,0.221495291978,0.33891824778,0.653536047199,-0.346463952801
frozen_branch,n84,84,0.011904761905,5,1302,1.6,0.224960592265,0.34507069496,0.651926099639,-0.348073900361
frozen_branch,n84,84,0.011904761905,5,1302,2.0,0.228347046002,0.351152038513,0.650279710661,-0.349720289339
frozen_branch,n84,84,0.011904761905,5,1302,2.4,0.231653914499,0.357162024972,0.648596150494,-0.351403849506
frozen_branch,n84,84,0.011904761905,5,1302,3.0,0.236463690654,0.36604281395,0.646000089721,-0.353999910279
frozen_branch,n84,84,0.011904761905,5,1302,3.6,0.241091512103,0.374762250263,0.643318562459,-0.356681437541
frozen_branch,n84,84,0.011904761905,5,1302,4.2,0.245536450894,0.383320214899,0.640551792863,-0.359448207137
frozen_branch,n84,84,0.011904761905,5,1303,0.0,0.180388246967,0.320037906917,0.563646502704,-0.436353497296
frozen_branch,n84,84,0.011904761905,5,1303,0.4,0.184028739538,0.326401413027,0.563811099441,-0.436188900559
frozen_branch,n84,84,0.011904761905,5,1303,0.8,0.187606682334,0.332695020604,0.563899880417,-0.436100119583
frozen_branch,n84,84,0.011904761905,5,1303,1.2,0.191120621408,0.33891824778,0.563913635985,-0.436086364015
frozen_branch,n84,84,0.011904761905,5,1303,1.6,0.194569256704,0.34507069496,0.563853319179,-0.436146680821
frozen_branch,n84,84,0.011904761905,5,1303,2.0,0.197951437767,0.351152038513,0.563720030235,-0.436279969765
frozen_branch,n84,84,0.011904761905,5,1303,2.4,0.201266159191,0.357162024972,0.563515001928,-0.436484998072
frozen_branch,n84,84,0.011904761905,5,1303,3.0,0.206109899177,0.36604281395,0.56307593353,-0.43692406647
frozen_branch,n84,84,0.011904761905,5,1303,3.6,0.210797585804,0.374762250263,0.562483509628,-0.437516490372
frozen_branch,n84,84,0.011904761905,5,1303,4.2,0.215327510369,0.383320214899,0.56174316407,-0.43825683593
frozen_branch,n84,84,0.011904761905,7,1301,0.0,0.262709063429,0.320037906917,0.820868583848,-0.179131416152
frozen_branch,n84,84,0.011904761905,7,1301,0.4,0.265190888796,0.326401413027,0.812468568494,-0.187531431506
frozen_branch,n84,84,0.011904761905,7,1301,0.8,0.267551886259,0.332695020604,0.804195643726,-0.195804356274
frozen_branch,n84,84,0.011904761905,7,1301,1.2,0.269796877836,0.33891824778,0.796052970304,-0.203947029696
frozen_branch,n84,84,0.011904761905,7,1301,1.6,0.271930505454,0.34507069496,0.788042883461,-0.211957116539
frozen_branch,n84,84,0.011904761905,7,1301,2.0,0.273957226912,0.351152038513,0.780166984285,-0.219833015715
frozen_branch,n84,84,0.011904761905,7,1301,2.4,0.275881314338,0.357162024972,0.772426224092,-0.227573775908
frozen_branch,n84,84,0.011904761905,7,1301,3.0,0.278583896805,0.36604281395,0.76106915964,-0.23893084036
frozen_branch,n84,84,0.011904761905,7,1301,3.6,0.281077730814,0.374762250263,0.750016125201,-0.249983874799
frozen_branch,n84,84,0.011904761905,7,1301,4.2,0.283374945053,0.383320214899,0.739264286199,-0.260735713801
frozen_branch,n84,84,0.011904761905,7,1302,0.0,0.263653418149,0.320037906917,0.823819342802,-0.176180657198
frozen_branch,n84,84,0.011904761905,7,1302,0.4,0.26673666161,0.326401413027,0.817204371564,-0.182795628436
frozen_branch,n84,84,0.011904761905,7,1302,0.8,0.269687432994,0.332695020604,0.81061457579,-0.18938542421
frozen_branch,n84,84,0.011904761905,7,1302,1.2,0.272508476836,0.33891824778,0.80405371685,-0.19594628315
frozen_branch,n84,84,0.011904761905,7,1302,1.6,0.275202588258,0.34507069496,0.797525238386,-0.202474761614
frozen_branch,n84,84,0.011904761905,7,1302,2.0,0.277772601131,0.351152038513,0.79103228991,-0.20896771009
frozen_branch,n84,84,0.011904761905,7,1302,2.4,0.280221377198,0.357162024972,0.784577747928,-0.215422252072
frozen_branch,n84,84,0.011904761905,7,1302,3.0,0.283673524105,0.36604281395,0.774973618643,-0.225026381357
frozen_branch,n84,84,0.011904761905,7,1302,3.6,0.286869116333,0.374762250263,0.765469617421,-0.234530382579
frozen_branch,n84,84,0.011904761905,7,1302,4.2,0.289817884155,0.383320214899,0.756072528633,-0.243927471367
frozen_branch,n84,84,0.011904761905,7,1303,0.0,0.106719176531,0.320037906917,0.333457925528,-0.666542074472
frozen_branch,n84,84,0.011904761905,7,1303,0.4,0.108481503842,0.326401413027,0.332356109724,-0.667643890276
frozen_branch,n84,84,0.011904761905,7,1303,0.8,0.110205600436,0.332695020604,0.331251126739,-0.668748873261
frozen_branch,n84,84,0.011904761905,7,1303,1.2,0.111891659228,0.33891824778,0.330143507942,-0.669856492058
frozen_branch,n84,84,0.011904761905,7,1303,1.6,0.113539900882,0.34507069496,0.329033738711,-0.670966261289
frozen_branch,n84,84,0.011904761905,7,1303,2.0,0.115150570561,0.351152038513,0.327922261391,-0.672077738609
frozen_branch,n84,84,0.011904761905,7,1303,2.4,0.116723935025,0.357162024972,0.32680947823,-0.67319052177
frozen_branch,n84,84,0.011904761905,7,1303,3.0,0.1190146642,0.36604281395,0.325138644073,-0.674861355927
frozen_branch,n84,84,0.011904761905,7,1303,3.6,0.12122313639,0.374762250263,0.323466774749,-0.676533225251
frozen_branch,n84,84,0.011904761905,7,1303,4.2,0.12335045419,0.383320214899,0.321794806002,-0.678205193998
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,0.0,0.450124743222,0.320037906875,1.406473213181,0.406473213181
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,0.4,0.482596409759,0.351890760207,1.371438140276,0.371438140276
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,0.8,0.509214739453,0.381934126735,1.333252788398,0.333252788398
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,1.2,0.530849545006,0.410131278892,1.294340549787,0.294340549787
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,1.6,0.548329694342,0.436483863947,1.25624276092,0.25624276092
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,2.0,0.562373332609,0.461019435157,1.219847342048,0.219847342048
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,2.4,0.573573183898,0.483782902752,1.185600360484,0.185600360484
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,3.0,0.586059039168,0.514730727422,1.138574030936,0.138574030936
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,3.6,0.594425963049,0.542037516661,1.096650960084,0.096650960084
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1301,4.2,0.599554386345,0.565938018032,1.05939938163,0.05939938163
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,0.0,0.246588681077,0.320037906875,0.770498355914,-0.229501644086
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,0.4,0.270073538044,0.351890760207,0.767492553327,-0.232507446673
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,0.8,0.291487252203,0.381934126735,0.763187240416,-0.236812759584
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,1.2,0.310719241925,0.410131278892,0.757609228842,-0.242390771158
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,1.6,0.327744627138,0.436483863947,0.750874555074,-0.249125444926
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,2.0,0.342604822971,0.461019435157,0.743146160105,-0.256853839895
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,2.4,0.355388470314,0.483782902752,0.734603203818,-0.265396796182
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,3.0,0.370936062173,0.514730727422,0.720640992292,-0.279359007708
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,3.6,0.382547153998,0.542037516661,0.705757705396,-0.294242294604
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1302,4.2,0.390704069147,0.565938018032,0.690365475896,-0.309634524104
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,0.0,0.113680534423,0.320037906875,0.355209592305,-0.644790407695
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,0.4,0.125210977212,0.351890760207,0.3558234298,-0.6441765702
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,0.8,0.136150873226,0.381934126735,0.35647737056,-0.64352262944
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,1.2,0.146482060623,0.410131278892,0.357158959001,-0.642841040999
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,1.6,0.156194659515,0.436483863947,0.357847500027,-0.642152499973
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,2.0,0.165283037935,0.461019435157,0.358516421067,-0.641483578933
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,2.4,0.173743739787,0.483782902752,0.35913575862,-0.64086424138
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,3.0,0.185253573254,0.514730727422,0.359903855327,-0.640096144673
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,3.6,0.19534477582,0.542037516661,0.360389769739,-0.639610230261
periodic_diagonal_augmented_control,n48,48,0.020833333333,3,1303,4.2,0.204023823052,0.565938018032,0.360505596993,-0.639494403007
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,0.0,0.453939209336,0.320037906875,1.418392007898,0.418392007898
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,0.4,0.473317699837,0.351890760207,1.345069985806,0.345069985806
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,0.8,0.488559586033,0.381934126735,1.279172380353,0.279172380353
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,1.2,0.500478420639,0.410131278892,1.220288347649,0.220288347649
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,1.6,0.509704398785,0.436483863947,1.167750840034,0.167750840034
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,2.0,0.516719504631,0.461019435157,1.120819352129,0.120819352129
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,2.4,0.52189277231,0.483782902752,1.078774734166,0.078774734166
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,3.0,0.526806253893,0.514730727422,1.02345989044,0.02345989044
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,3.6,0.528925390901,0.542037516661,0.975809560487,-0.024190439513
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1301,4.2,0.528773163284,0.565938018032,0.934330521074,-0.065669478926
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,0.0,0.210635619785,0.320037906875,0.658158347058,-0.341841652942
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,0.4,0.228713971538,0.351890760207,0.649957308921,-0.350042691079
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,0.8,0.244730209465,0.381934126735,0.640765494191,-0.359234505809
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,1.2,0.258623231569,0.410131278892,0.630586460676,-0.369413539324
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,1.6,0.270412388194,0.436483863947,0.619524363968,-0.380475636032
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,2.0,0.280179868195,0.461019435157,0.607739819254,-0.392260180746
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,2.4,0.288051868053,0.483782902752,0.595415560193,-0.404584439807
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,3.0,0.296644202996,0.514730727422,0.576309489977,-0.423690510023
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,3.6,0.301876906926,0.542037516661,0.556929912869,-0.443070087131
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,4.2,0.304300609634,0.565938018032,0.53769246797,-0.46230753203
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,0.0,0.180388246959,0.320037906875,0.563646502753,-0.436353497247
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,0.4,0.198329969946,0.351890760207,0.56361232625,-0.43638767375
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,0.8,0.214532786397,0.381934126735,0.561701014336,-0.438298985664
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,1.2,0.228901468948,0.410131278892,0.558117560715,-0.441882439285
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,1.6,0.241423091742,0.436483863947,0.553108858502,-0.446891141498
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,2.0,0.252146970281,0.461019435157,0.546933493585,-0.453066506415
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,2.4,0.261165801996,0.483782902752,0.539840909032,-0.460159090968
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,3.0,0.271763500516,0.514730727422,0.527972172707,-0.472027827293
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,3.6,0.279252490523,0.542037516661,0.515190336351,-0.484809663649
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,4.2,0.284095087177,0.565938018032,0.501989755282,-0.498010244718
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,0.0,0.26270906344,0.320037906875,0.82086858399,-0.17913141601
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,0.4,0.274140670637,0.351890760207,0.779050494182,-0.220949505818
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,0.8,0.282912315206,0.381934126735,0.740735889786,-0.259264110214
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,1.2,0.289499014872,0.410131278892,0.705869144275,-0.294130855725
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,1.6,0.294276743679,0.436483863947,0.674198448067,-0.325801551933
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,2.0,0.297539625578,0.461019435157,0.64539497229,-0.35460502771
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,2.4,0.299518544575,0.483782902752,0.619117672145,-0.380882327855
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,3.0,0.300471272636,0.514730727422,0.583744580667,-0.416255419333
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,3.6,0.29942202129,0.542037516661,0.55240091707,-0.44759908293
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,4.2,0.296738268472,0.565938018032,0.524329977873,-0.475670022127
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,0.0,0.263653418153,0.320037906875,0.823819342926,-0.176180657074
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,0.4,0.278001844234,0.351890760207,0.79002314261,-0.20997685739
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,0.8,0.289204872926,0.381934126735,0.757211395059,-0.242788604941
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,1.2,0.297628558815,0.410131278892,0.72569095344,-0.27430904656
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,1.6,0.303634849571,0.436483863947,0.695638200289,-0.304361799711
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,2.0,0.307562491114,0.461019435157,0.667135629562,-0.332864370438
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,2.4,0.309717532968,0.483782902752,0.640199418389,-0.359800581611
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,3.0,0.310207591892,0.514730727422,0.602659945027,-0.397340054973
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,3.6,0.308073690329,0.542037516661,0.568362301241,-0.431637698759
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,4.2,0.303923759699,0.565938018032,0.537026582443,-0.462973417557
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,0.0,0.106719176533,0.320037906875,0.333457925578,-0.666542074422
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,0.4,0.115337013147,0.351890760207,0.327763687456,-0.672236312544
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,0.8,0.122990136624,0.381934126735,0.322019238436,-0.677980761564
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,1.2,0.12971177497,0.410131278892,0.316268915944,-0.683731084056
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,1.6,0.135545520857,0.436483863947,0.310539591616,-0.689460408384
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,2.0,0.140540643112,0.461019435157,0.304847545232,-0.695152454768
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,2.4,0.144749360212,0.483782902752,0.299203133035,-0.700796866965
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,3.0,0.149705105486,0.514730727422,0.29084159447,-0.70915840553
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,3.6,0.153192853934,0.542037516661,0.282624079007,-0.717375920993
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,4.2,0.155389649255,0.565938018032,0.274570084186,-0.725429915814
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,0.0,0.450124743243,0.320037906897,1.406473213147,0.406473213147
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,0.4,0.471825842851,0.340787700605,1.384515468173,0.384515468173
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,0.8,0.49094362416,0.360780750948,1.360781091756,0.360781091756
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,1.2,0.507713816705,0.380004114408,1.336074525131,0.336074525131
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,1.6,0.522379449057,0.398452708094,1.311019949031,0.311019949031
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,2.0,0.535174369294,0.416127529843,1.286082585057,0.286082585057
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,2.4,0.546314208517,0.433034280509,1.261595751437,0.261595751437
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,3.0,0.560337561932,0.456975466013,1.226187407436,0.226187407436
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,3.6,0.571623987751,0.479252696049,1.192740265132,0.192740265132
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,4.2,0.580625003447,0.499918018436,1.161440440302,0.161440440302
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,0.0,0.246588681055,0.320037906897,0.77049835579,-0.22950164421
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,0.4,0.261977122198,0.340787700605,0.768739956674,-0.231260043326
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,0.8,0.276520073992,0.360780750948,0.766449078187,-0.233550921813
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,1.2,0.290176692207,0.380004114408,0.763614606277,-0.236385393723
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,1.6,0.302922649145,0.398452708094,0.760247434618,-0.239752565382
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,2.0,0.314748274325,0.416127529843,0.756374552877,-0.243625447123
